bin,n,win_count,place_count,win_rate,place_rate,win_roi,place_roi,decision_80pct
A|1,906,232,,25.6,,82.3,81.0,O
A|10,513,19,,3.7,,64.1,62.3,X
A|11,429,15,,3.5,,106.2,97.1,O
A|12,365,13,,3.6,,69.5,66.2,X
A|13,248,10,,4.0,,127.4,91.4,O
A|14,216,9,,4.2,,196.1,119.4,O
A|15,144,3,,2.1,,12.1,31.2,X
A|16,36,1,,2.8,,5.1,16.0,X
A|2,828,148,,17.9,,83.2,87.4,O
A|3,801,117,,14.6,,99.9,85.3,O
A|4,777,83,,10.7,,77.9,84.0,O
A|5,736,72,,9.8,,94.0,84.5,O
A|6,722,58,,8.0,,87.8,77.7,X
A|7,649,43,,6.6,,73.2,94.9,O
A|8,622,34,,5.5,,79.9,70.3,X
A|9,555,21,,3.8,,78.0,78.2,X
B|1,563,157,,27.9,,86.8,84.6,O
B|10,419,11,,2.6,,80.6,73.2,X
B|11,378,15,,4.0,,114.8,65.6,X
B|12,325,12,,3.7,,71.3,102.8,O
B|13,236,4,,1.7,,44.1,54.5,X
B|14,172,3,,1.7,,34.8,52.7,X
B|15,113,4,,3.5,,140.2,49.0,X
B|2,593,102,,17.2,,87.8,85.3,O
B|3,575,83,,14.4,,114.6,86.4,O
B|4,569,51,,9.0,,60.4,72.6,X
B|5,574,54,,9.4,,120.9,104.3,O
B|6,560,28,,5.0,,47.7,71.9,X
B|7,531,28,,5.3,,72.6,85.4,O
B|8,518,26,,5.0,,114.5,76.6,X
B|9,459,18,,3.9,,99.4,71.0,X
C|1,609,138,,22.7,,70.0,73.3,X
C|10,575,16,,2.8,,43.0,69.7,X
C|11,461,15,,3.3,,63.4,79.4,X
C|12,393,11,,2.8,,79.1,64.7,X
C|13,320,7,,2.2,,32.4,66.3,X
C|14,251,4,,1.6,,44.4,73.5,X
C|15,170,5,,2.9,,99.1,61.1,X
C|16,41,0,,0.0,,0.0,3.0,X
C|2,658,85,,12.9,,68.0,76.6,X
C|3,728,70,,9.6,,60.2,89.7,O
C|4,741,55,,7.4,,98.2,86.2,O
C|5,765,36,,4.7,,71.0,78.8,X
C|6,747,33,,4.4,,59.6,79.5,X
C|7,718,31,,4.3,,48.0,61.7,X
C|8,646,18,,2.8,,50.2,73.7,X
C|9,635,20,,3.1,,83.4,91.0,O
D|1,176,28,,15.9,,44.1,77.3,X
D|10,282,3,,1.1,,6.4,49.9,X
D|11,300,5,,1.7,,34.6,72.2,X
D|12,228,2,,0.9,,4.6,48.2,X
D|13,158,0,,0.0,,0.0,54.9,X
D|14,136,4,,2.9,,69.6,62.2,X
D|15,93,0,,0.0,,0.0,30.7,X
D|2,264,35,,13.3,,63.8,68.8,X
D|3,321,35,,10.9,,132.1,90.1,O
D|4,363,23,,6.3,,70.1,72.5,X
D|5,383,12,,3.1,,32.7,71.3,X
D|6,408,16,,3.9,,24.1,62.3,X
D|7,430,18,,4.2,,83.5,67.1,X
D|8,427,10,,2.3,,87.8,82.2,O
D|9,396,10,,2.5,,59.9,65.9,X
S|1,795,238,,29.9,,91.2,89.6,O
S|10,355,21,,5.9,,63.1,60.1,X
S|11,333,22,,6.6,,75.3,91.3,O
S|12,254,8,,3.1,,98.0,98.6,O
S|13,219,16,,7.3,,138.7,89.7,O
S|14,197,9,,4.6,,140.5,84.5,O
S|15,99,1,,1.0,,96.9,74.6,X
S|2,695,154,,22.2,,104.1,86.8,O
S|3,614,97,,15.8,,84.9,79.6,X
S|4,555,72,,13.0,,77.7,77.6,X
S|5,517,57,,11.0,,91.5,89.2,O
S|6,446,30,,6.7,,76.9,74.4,X
S|7,485,44,,9.1,,81.2,78.8,X
S|8,393,16,,4.1,,51.7,71.4,X
S|9,361,35,,9.7,,167.6,95.4,O
