bin,n,win_count,place_count,win_rate,place_rate,win_roi,place_roi,decision_80pct
えりも,101,3,,3.0,,12.5,60.5,X
むかわ,1445,104,,7.2,,66.1,71.6,X
仏,58,3,,5.2,,10.3,25.4,X
伊達,40,3,,7.5,,10.4,67.9,X
加,65,8,,12.3,,108.1,53.8,X
千歳,12392,1140,,9.2,,77.3,76.2,X
厚真,190,13,,6.8,,81.5,85.1,O
安平,17108,1875,,11.0,,69.0,74.3,X
平取,3321,282,,8.5,,85.4,78.5,X
愛,295,27,,9.2,,74.5,48.0,X
新ひだか,39261,3317,,8.4,,81.4,77.5,X
新冠,25515,2161,,8.5,,78.0,79.1,X
日高,27861,2356,,8.5,,79.8,81.3,O
栃木,391,29,,7.4,,64.3,79.5,X
森,118,10,,8.5,,124.4,97.5,O
様似,1491,90,,6.0,,68.6,72.5,X
洞爺湖,945,104,,11.0,,89.2,71.7,X
浦河,34910,2884,,8.3,,79.2,81.6,O
清水,197,19,,9.6,,78.9,105.3,O
熊本,114,4,,3.5,,72.0,71.2,X
登別,382,41,,10.7,,140.9,88.7,O
白老,3806,365,,9.6,,73.7,76.4,X
米,6095,845,,13.9,,82.4,83.5,O
苫小牧,118,18,,15.3,,164.9,109.2,O
英,368,29,,7.9,,55.4,72.2,X
豊浦,167,11,,6.6,,55.5,76.0,X
豪,130,16,,12.3,,47.2,67.0,X
青森,864,60,,6.9,,57.3,67.8,X
鹿児島,77,2,,2.6,,17.5,50.2,X
