bin,n,win_count,place_count,win_rate,place_rate,win_roi,place_roi,decision_80pct
1.0,674,97,,14.4,,54.9,73.4,X
10.0,545,34,,6.2,,103.0,83.3,O
11.0,495,36,,7.3,,136.7,84.5,O
12.0,478,20,,4.2,,66.9,66.0,X
13.0,421,22,,5.2,,53.6,72.5,X
14.0,357,19,,5.3,,125.5,87.9,O
15.0,328,7,,2.1,,55.8,50.2,X
16.0,115,2,,1.7,,35.3,68.8,X
2.0,659,63,,9.6,,69.6,69.9,X
3.0,642,77,,12.0,,70.9,73.8,X
4.0,619,73,,11.8,,84.5,81.1,O
5.0,615,62,,10.1,,111.3,82.6,O
6.0,604,51,,8.4,,100.1,101.7,O
7.0,598,56,,9.4,,105.9,85.1,O
8.0,574,39,,6.8,,75.2,89.0,O
9.0,555,35,,6.3,,61.4,70.3,X
