bin,n,win_count,place_count,win_rate,place_rate,win_roi,place_roi,decision_80pct
1.0,32038,5125,,16.0,,80.0,82.1,O
10.0,20988,1533,,7.3,,81.7,78.4,X
11.0,18043,1208,,6.7,,80.3,75.9,X
12.0,15800,964,,6.1,,74.8,80.6,O
13.0,13525,791,,5.8,,77.6,78.0,X
14.0,11491,683,,5.9,,85.2,77.2,X
15.0,9109,496,,5.4,,83.6,77.1,X
16.0,6342,327,,5.2,,86.2,72.4,X
17.0,1249,77,,6.2,,63.1,74.8,X
18.0,899,44,,4.9,,73.6,78.2,X
2.0,29953,3704,,12.4,,79.2,81.3,O
3.0,28658,3052,,10.6,,81.0,81.4,O
4.0,28582,2810,,9.8,,76.9,79.7,X
5.0,27538,2603,,9.5,,74.0,76.3,X
6.0,26363,2264,,8.6,,78.4,76.4,X
7.0,27042,2185,,8.1,,78.3,76.7,X
8.0,27146,2013,,7.4,,79.2,78.1,X
9.0,24182,1691,,7.0,,76.9,77.5,X
