bin,n,win_count,place_count,win_rate,place_rate,win_roi,place_roi,decision_80pct
A|0,11137,821,,7.4,,78.9,79.8,X
A|1,12783,1341,,10.5,,77.5,79.1,X
A|2,32119,3082,,9.6,,76.6,80.3,O
A|3,37175,2825,,7.6,,76.5,79.2,X
A|4,22739,1461,,6.4,,81.3,78.6,X
B|0,7005,370,,5.3,,72.1,71.4,X
B|1,8767,792,,9.0,,78.0,77.6,X
B|2,19816,1553,,7.8,,88.6,80.5,O
B|3,23768,1430,,6.0,,81.2,79.8,X
B|4,16054,718,,4.5,,72.8,71.6,X
C|0,5091,228,,4.5,,102.0,76.8,X
C|1,5999,433,,7.2,,76.0,73.6,X
C|2,13384,839,,6.3,,71.2,80.4,O
C|3,16503,781,,4.7,,74.5,80.4,O
C|4,11942,479,,4.0,,77.5,75.8,X
D|0,924,22,,2.4,,68.5,76.4,X
D|1,961,42,,4.4,,39.1,49.8,X
D|2,2004,97,,4.8,,71.9,61.7,X
D|3,2664,111,,4.2,,73.1,73.2,X
D|4,2073,53,,2.6,,51.7,61.6,X
S|0,11198,1647,,14.7,,86.6,77.6,X
S|1,11741,1939,,16.5,,80.4,78.7,X
S|2,30607,4886,,16.0,,84.3,80.9,O
S|3,35561,4825,,13.6,,79.4,81.0,O
S|4,18536,1984,,10.7,,73.6,78.9,X
