bin,n,win_count,place_count,win_rate,place_rate,win_roi,place_roi,decision_80pct
0|222,34,2,,5.9,,449.4,124.7,O
1|111,280,30,,10.7,,58.3,96.0,O
1|121,143,22,,15.4,,137.8,83.4,O
1|122,251,26,,10.4,,83.5,81.4,O
1|132,66,9,,13.6,,50.9,52.8,X
1|133,41,4,,9.8,,65.1,57.0,X
1|211,572,56,,9.8,,59.2,68.0,X
1|212,68,5,,7.4,,77.5,71.3,X
1|22,481,73,,15.2,,79.6,80.1,O
1|221,1009,118,,11.7,,79.2,80.3,O
1|222,18202,2144,,11.8,,77.4,77.8,X
1|223,952,113,,11.9,,71.9,84.0,O
1|232,5649,639,,11.3,,80.3,78.2,X
1|233,4596,458,,10.0,,71.8,77.0,X
1|32,296,34,,11.5,,66.1,77.7,X
1|321,68,6,,8.8,,64.1,100.8,O
1|322,837,98,,11.7,,92.6,77.3,X
1|323,1541,163,,10.6,,66.0,69.6,X
1|33,405,37,,9.1,,78.8,70.8,X
1|332,827,87,,10.5,,106.6,80.2,O
1|333,2949,317,,10.7,,83.8,76.6,X
2|111,546,54,,9.9,,102.7,93.0,O
2|112,48,4,,8.3,,35.2,44.6,X
2|121,264,34,,12.9,,72.3,71.8,X
2|122,522,54,,10.3,,77.1,83.7,O
2|132,138,24,,17.4,,115.9,101.1,O
2|133,79,7,,8.9,,144.6,118.6,O
2|211,1242,115,,9.3,,90.3,77.8,X
2|212,135,8,,5.9,,25.2,59.6,X
2|22,1227,162,,13.2,,95.8,89.0,O
2|221,2239,248,,11.1,,78.1,79.6,X
2|222,43014,4900,,11.4,,82.9,81.8,O
2|223,2429,293,,12.1,,89.8,78.5,X
2|232,14513,1481,,10.2,,78.6,80.4,O
2|233,11870,1075,,9.1,,78.1,79.9,X
2|311,43,6,,14.0,,54.1,34.9,X
2|32,689,81,,11.8,,79.6,80.7,O
2|321,152,17,,11.2,,105.3,85.7,O
2|322,2068,222,,10.7,,74.4,71.2,X
2|323,3761,387,,10.3,,68.7,77.0,X
2|33,1155,103,,8.9,,75.3,71.3,X
2|332,2156,234,,10.9,,70.8,78.3,X
2|333,7330,669,,9.1,,73.0,74.5,X
3|111,670,58,,8.7,,64.4,76.1,X
3|112,43,9,,20.9,,168.2,86.0,O
3|121,311,31,,10.0,,55.5,72.1,X
3|122,588,62,,10.5,,107.2,89.6,O
3|132,196,20,,10.2,,55.5,63.6,X
3|133,55,3,,5.5,,32.7,29.2,X
3|211,1598,121,,7.6,,61.1,79.0,X
3|212,181,21,,11.6,,56.5,102.6,O
3|213,70,8,,11.4,,52.4,62.7,X
3|22,1193,114,,9.6,,86.0,83.3,O
3|221,2618,232,,8.9,,76.5,81.2,O
3|222,48947,4414,,9.0,,79.0,81.1,O
3|223,3114,297,,9.5,,73.4,72.7,X
3|232,18940,1566,,8.3,,81.3,80.7,O
3|233,14544,1147,,7.9,,78.2,80.3,O
3|3,43,4,,9.3,,49.7,66.6,X
3|311,57,4,,7.0,,59.8,66.4,X
3|32,682,64,,9.4,,99.3,88.6,O
3|321,169,16,,9.5,,86.8,72.8,X
3|322,2119,193,,9.1,,78.5,81.6,O
3|323,4531,382,,8.4,,81.7,78.5,X
3|33,1361,97,,7.1,,60.9,70.4,X
3|332,2403,219,,9.1,,86.6,86.1,O
3|333,8904,678,,7.6,,69.2,73.3,X
4|111,449,22,,4.9,,69.0,70.4,X
4|121,226,18,,8.0,,96.3,58.4,X
4|122,347,29,,8.4,,126.5,66.0,X
4|132,99,8,,8.1,,23.9,73.7,X
4|133,50,3,,6.0,,20.0,67.4,X
4|211,985,73,,7.4,,125.0,85.2,O
4|212,115,8,,7.0,,80.9,67.8,X
4|213,44,0,,0.0,,0.0,79.0,X
4|22,814,63,,7.7,,80.1,82.8,O
4|221,1663,127,,7.6,,98.9,82.4,O
4|222,29794,2097,,7.0,,74.4,78.3,X
4|223,2088,171,,8.2,,78.0,77.8,X
4|232,12217,776,,6.4,,81.5,76.0,X
4|233,8553,450,,5.3,,62.2,69.9,X
4|3,34,1,,2.9,,5.3,122.8,O
4|32,353,24,,6.8,,54.8,66.7,X
4|321,124,7,,5.6,,99.2,50.6,X
4|322,1230,83,,6.7,,70.7,72.1,X
4|323,2736,164,,6.0,,78.8,76.6,X
4|33,746,53,,7.1,,87.1,73.9,X
4|332,1393,75,,5.4,,64.7,73.1,X
4|333,5742,342,,6.0,,70.2,73.8,X
