bin,n,win_count,place_count,win_rate,place_rate,win_roi,place_roi,decision_80pct
01,15927,3804,,23.9,,75.0,81.6,O
02,15873,2637,,16.6,,80.2,82.4,O
03,15752,1982,,12.6,,76.9,79.4,X
04,15582,1474,,9.5,,77.2,79.3,X
05,15257,1275,,8.4,,83.1,82.1,O
06,14781,1046,,7.1,,79.0,77.0,X
07,14097,796,,5.6,,77.2,78.3,X
08,13224,643,,4.9,,73.8,76.1,X
09,12148,573,,4.7,,81.7,80.5,O
10,10843,463,,4.3,,78.2,77.0,X
11,9475,355,,3.7,,80.1,77.2,X
12,7904,255,,3.2,,72.6,73.1,X
13,6391,206,,3.2,,87.4,76.4,X
14,5031,143,,2.8,,69.9,76.1,X
15,3625,117,,3.2,,79.4,70.0,X
16,2061,56,,2.7,,90.8,79.5,X
