bin,n,win_count,place_count,win_rate,place_rate,win_roi,place_roi,decision_80pct
0,294,1,,0.3,,13.3,55.8,X
1,225,2,,0.9,,77.5,110.2,O
10,324,8,,2.5,,116.1,89.8,O
100,121,2,,1.7,,36.4,49.7,X
101,121,3,,2.5,,21.4,78.2,X
102,107,8,,7.5,,136.9,100.6,O
103,122,2,,1.6,,7.2,42.3,X
104,103,3,,2.9,,55.1,90.4,O
105,112,8,,7.1,,70.1,98.4,O
106,128,7,,5.5,,144.7,98.0,O
107,121,7,,5.8,,63.8,70.2,X
108,102,5,,4.9,,178.9,85.9,O
109,103,6,,5.8,,106.5,90.9,O
11,281,3,,1.1,,33.5,65.3,X
110,119,3,,2.5,,28.4,73.7,X
111,102,5,,4.9,,80.0,82.3,O
112,107,3,,2.8,,44.9,64.0,X
113,125,4,,3.2,,36.0,69.7,X
114,102,2,,2.0,,21.5,67.4,X
115,118,7,,5.9,,125.8,70.7,X
116,94,6,,6.4,,87.2,81.2,O
117,95,6,,6.3,,82.5,68.9,X
118,124,7,,5.6,,72.3,90.7,O
119,99,5,,5.1,,112.6,90.9,O
12,295,5,,1.7,,121.2,49.1,X
120,111,5,,4.5,,30.4,73.8,X
121,99,4,,4.0,,56.5,82.8,O
122,117,6,,5.1,,95.0,87.5,O
123,104,3,,2.9,,28.9,82.5,O
124,96,7,,7.3,,79.2,75.2,X
125,112,4,,3.6,,42.8,51.9,X
126,103,6,,5.8,,73.6,61.4,X
127,82,1,,1.2,,13.6,52.3,X
128,99,5,,5.1,,70.0,40.0,X
129,96,7,,7.3,,82.2,114.0,O
13,281,2,,0.7,,51.2,64.2,X
130,106,2,,1.9,,49.2,45.0,X
131,89,6,,6.7,,161.3,99.0,O
132,77,8,,10.4,,222.3,103.7,O
133,93,9,,9.7,,223.7,109.1,O
134,105,10,,9.5,,89.4,49.0,X
135,86,6,,7.0,,89.4,53.2,X
136,86,6,,7.0,,101.7,69.7,X
137,92,4,,4.3,,19.7,36.1,X
138,95,7,,7.4,,103.2,74.2,X
139,90,8,,8.9,,97.9,79.7,X
14,268,4,,1.5,,26.8,83.3,O
140,86,4,,4.7,,58.7,51.5,X
141,93,8,,8.6,,68.1,81.7,O
142,78,6,,7.7,,137.9,99.2,O
143,98,6,,6.1,,116.7,65.3,X
144,99,3,,3.0,,65.7,93.7,O
145,86,2,,2.3,,30.6,98.1,O
146,88,5,,5.7,,77.5,77.4,X
147,78,8,,10.3,,116.3,76.3,X
148,87,7,,8.0,,90.8,93.9,O
149,77,3,,3.9,,44.5,39.3,X
15,322,8,,2.5,,73.2,99.5,O
150,85,8,,9.4,,127.4,64.9,X
151,97,7,,7.2,,93.9,67.4,X
152,85,7,,8.2,,139.0,82.6,O
153,75,7,,9.3,,153.4,104.3,O
154,83,6,,7.2,,74.3,91.8,O
155,79,10,,12.7,,126.1,58.4,X
156,98,6,,6.1,,65.7,61.8,X
157,76,3,,3.9,,45.9,56.2,X
158,69,4,,5.8,,70.7,41.9,X
159,100,9,,9.0,,94.4,94.4,O
16,270,3,,1.1,,48.5,70.2,X
160,76,10,,13.2,,154.5,69.3,X
161,74,3,,4.1,,46.7,59.1,X
162,88,7,,8.0,,108.9,79.9,X
163,63,4,,6.3,,54.5,67.5,X
164,81,5,,6.2,,53.6,76.1,X
165,78,3,,3.8,,20.7,48.5,X
166,67,6,,9.0,,95.4,97.0,O
167,81,8,,9.9,,60.1,85.5,O
168,70,5,,7.1,,114.7,90.4,O
169,78,4,,5.1,,36.6,52.0,X
17,282,6,,2.1,,74.0,49.8,X
170,63,5,,7.9,,89.8,112.0,O
171,84,7,,8.3,,77.2,77.4,X
172,76,11,,14.5,,106.0,89.2,O
173,97,6,,6.2,,34.1,62.8,X
174,79,3,,3.8,,26.3,63.0,X
175,57,8,,14.0,,114.9,84.8,O
176,77,4,,5.2,,63.9,77.7,X
177,84,8,,9.5,,109.2,73.7,X
178,75,7,,9.3,,114.8,102.5,O
179,65,6,,9.2,,115.7,131.8,O
18,252,4,,1.6,,56.2,89.9,O
180,69,4,,5.8,,51.9,59.2,X
181,53,3,,5.7,,55.9,73.6,X
182,67,3,,4.5,,31.5,75.6,X
183,59,2,,3.4,,32.3,56.7,X
184,67,5,,7.5,,68.2,64.5,X
185,55,2,,3.6,,39.6,49.9,X
186,79,7,,8.9,,114.8,48.2,X
187,54,1,,1.9,,5.2,57.1,X
188,60,3,,5.0,,50.7,76.0,X
189,73,5,,6.8,,83.6,76.3,X
19,257,4,,1.6,,63.1,57.4,X
190,70,5,,7.1,,48.6,71.3,X
191,75,2,,2.7,,20.4,62.6,X
192,78,12,,15.4,,122.1,80.2,O
193,80,6,,7.5,,76.7,68.7,X
194,61,4,,6.6,,42.2,44.4,X
195,71,5,,7.0,,62.5,82.6,O
196,62,9,,14.5,,86.9,92.5,O
197,72,11,,15.3,,141.6,106.3,O
198,72,6,,8.3,,81.8,44.3,X
199,59,5,,8.5,,68.4,65.4,X
2,278,1,,0.4,,22.1,71.3,X
20,258,11,,4.3,,130.0,58.7,X
200,71,7,,9.9,,86.1,72.1,X
201,63,7,,11.1,,87.4,81.2,O
202,56,7,,12.5,,100.2,73.7,X
203,77,6,,7.8,,62.3,71.7,X
204,68,4,,5.9,,37.3,68.3,X
205,79,4,,5.1,,59.0,65.2,X
206,71,8,,11.3,,85.9,55.9,X
207,70,6,,8.6,,61.0,79.1,X
208,54,5,,9.3,,59.2,76.1,X
209,64,4,,6.2,,64.8,61.2,X
21,259,8,,3.1,,161.4,66.8,X
210,57,4,,7.0,,57.8,59.0,X
211,63,8,,12.7,,138.9,81.8,O
212,58,5,,8.6,,117.5,100.6,O
213,63,8,,12.7,,74.6,71.1,X
214,52,3,,5.8,,89.5,47.7,X
215,58,5,,8.6,,77.6,89.3,O
216,54,4,,7.4,,45.2,74.0,X
217,64,7,,10.9,,81.0,71.9,X
