bin,n,win_count,place_count,win_rate,place_rate,win_roi,place_roi,decision_80pct
A|1,45,5,,11.1,,28.5,100.7,O
A|2,2265,256,,11.3,,95.8,80.1,O
A|3,789,99,,12.5,,84.5,79.9,X
A|5,1220,136,,11.1,,88.2,86.2,O
B|1,32,3,,9.4,,37.5,46.4,X
B|2,1109,115,,10.4,,78.2,83.9,O
B|3,340,30,,8.8,,49.2,67.5,X
B|5,837,85,,10.2,,57.2,73.6,X
C|2,806,73,,9.1,,60.0,72.3,X
C|3,228,17,,7.5,,73.6,85.6,O
C|5,665,55,,8.3,,76.8,75.3,X
D|2,704,73,,10.4,,104.1,88.3,O
D|3,190,15,,7.9,,44.2,75.9,X
D|5,585,53,,9.1,,104.9,78.5,X
E|2,270,20,,7.4,,52.5,66.0,X
E|3,50,6,,12.0,,63.6,55.3,X
E|5,197,9,,4.6,,28.2,79.7,X
