bin,n,win_count,place_count,win_rate,place_rate,win_roi,place_roi,decision_80pct
1|16,3928,301,,7.7,,70.2,79.4,X
1|17,3872,335,,8.7,,80.5,76.2,X
1|18,3666,329,,9.0,,91.2,87.8,O
1|19,3702,334,,9.0,,81.3,78.6,X
1|20,3828,354,,9.2,,80.8,77.7,X
1|21,3664,319,,8.7,,75.7,80.7,O
1|22,3534,313,,8.9,,72.0,71.1,X
1|23,3592,292,,8.1,,64.3,75.2,X
1|24,3580,354,,9.9,,86.6,73.3,X
1|25,3604,351,,9.7,,91.6,81.4,O
2|16,4118,377,,9.2,,77.7,81.3,O
2|17,4176,369,,8.8,,85.5,77.9,X
2|18,3905,331,,8.5,,80.2,82.0,O
2|19,3934,339,,8.6,,90.4,79.0,X
2|20,4102,360,,8.8,,81.6,77.2,X
2|21,3948,370,,9.4,,89.1,80.9,O
2|22,3829,348,,9.1,,84.8,78.4,X
2|23,3854,321,,8.3,,80.4,81.8,O
2|24,3751,330,,8.8,,75.0,82.8,O
2|25,3802,320,,8.4,,80.1,76.5,X
3|16,4443,361,,8.1,,76.0,77.1,X
3|17,4376,347,,7.9,,74.8,77.6,X
3|18,4209,380,,9.0,,71.3,79.8,X
3|19,4266,401,,9.4,,84.3,77.0,X
3|20,4361,369,,8.5,,74.5,82.8,O
3|21,4243,359,,8.5,,73.4,76.2,X
3|22,4051,364,,9.0,,75.0,76.2,X
3|23,4144,376,,9.1,,77.0,77.4,X
3|24,4112,366,,8.9,,74.9,79.9,X
3|25,4082,370,,9.1,,85.3,81.6,O
4|16,4654,401,,8.6,,83.4,80.4,O
4|17,4603,432,,9.4,,81.8,81.6,O
4|18,4424,400,,9.0,,80.4,76.1,X
4|19,4412,393,,8.9,,72.5,82.3,O
4|20,4526,397,,8.8,,80.1,78.1,X
4|21,4453,415,,9.3,,79.8,77.7,X
4|22,4258,397,,9.3,,73.2,80.8,O
4|23,4324,422,,9.8,,80.4,74.3,X
4|24,4307,386,,9.0,,71.9,76.9,X
4|25,4346,382,,8.8,,76.5,74.2,X
5|16,4843,445,,9.2,,91.7,79.4,X
5|17,4823,432,,9.0,,76.3,82.8,O
5|18,4585,436,,9.5,,76.7,80.6,O
5|19,4608,408,,8.9,,69.2,73.8,X
5|20,4758,430,,9.0,,80.3,79.4,X
5|21,4674,419,,9.0,,81.7,78.7,X
5|22,4521,411,,9.1,,69.5,76.5,X
5|23,4577,427,,9.3,,75.6,75.2,X
5|24,4484,425,,9.5,,74.6,74.4,X
5|25,4490,423,,9.4,,80.7,82.3,O
6|16,4885,422,,8.6,,77.1,79.6,X
6|17,4975,455,,9.1,,77.2,75.7,X
6|18,4729,454,,9.6,,86.6,80.5,O
6|19,4807,458,,9.5,,85.0,83.6,O
6|20,4975,452,,9.1,,81.5,82.6,O
6|21,4882,437,,9.0,,79.4,80.1,O
6|22,4697,468,,10.0,,79.7,83.0,O
6|23,4797,460,,9.6,,90.3,80.1,O
6|24,4734,457,,9.7,,77.7,78.3,X
6|25,4655,453,,9.7,,78.9,76.9,X
7|16,5208,482,,9.3,,90.2,80.3,O
7|17,5214,437,,8.4,,77.2,80.4,O
7|18,4995,489,,9.8,,80.9,79.6,X
7|19,5067,467,,9.2,,74.9,76.7,X
7|20,5307,442,,8.3,,74.8,80.3,O
7|21,5196,462,,8.9,,74.7,81.4,O
7|22,4984,450,,9.0,,69.3,79.9,X
7|23,5049,497,,9.8,,88.8,81.2,O
7|24,5071,481,,9.5,,78.2,76.1,X
7|25,4895,439,,9.0,,77.4,79.8,X
8|16,5413,496,,9.2,,85.2,77.6,X
8|17,5366,476,,8.9,,83.0,79.0,X
8|18,5127,460,,9.0,,70.6,73.1,X
8|19,5206,482,,9.3,,76.9,80.2,O
8|20,5420,509,,9.4,,89.7,80.9,O
8|21,5321,473,,8.9,,85.5,79.2,X
8|22,5117,491,,9.6,,77.8,77.7,X
8|23,5206,495,,9.5,,75.9,78.0,X
8|24,5132,510,,9.9,,71.4,81.1,O
8|25,5098,505,,9.9,,82.1,77.1,X
