bin,n,win_count,place_count,win_rate,place_rate,win_roi,place_roi,decision_80pct
A|1,7732,956,,12.4,,86.5,80.5,O
A|2,7995,950,,11.9,,85.4,80.2,O
A|3,8670,998,,11.5,,81.0,79.8,X
A|4,9003,1066,,11.8,,78.9,78.6,X
A|5,9469,1123,,11.9,,75.3,79.8,X
A|6,9859,1134,,11.5,,78.8,80.4,O
A|7,11065,1325,,12.0,,83.9,80.0,O
A|8,11451,1318,,11.5,,79.7,78.3,X
B|1,3893,322,,8.3,,79.5,79.9,X
B|2,3992,316,,7.9,,70.4,77.5,X
B|3,4236,338,,8.0,,89.1,81.2,O
B|4,4518,400,,8.9,,76.2,84.6,O
B|5,4685,398,,8.5,,76.5,75.7,X
B|6,4889,399,,8.2,,82.1,75.8,X
B|7,5313,441,,8.3,,82.0,85.5,O
B|8,5543,432,,7.8,,77.4,73.9,X
C|1,2601,199,,7.7,,96.3,73.8,X
C|2,2743,210,,7.7,,89.4,86.6,O
C|3,2769,201,,7.3,,83.0,80.9,O
C|4,2827,209,,7.4,,88.2,84.4,O
C|5,2984,204,,6.8,,70.9,76.2,X
C|6,3123,215,,6.9,,86.7,70.1,X
C|7,3398,202,,5.9,,59.1,77.8,X
C|8,3525,229,,6.5,,85.0,78.7,X
D|1,2133,136,,6.4,,60.7,77.7,X
D|2,2248,135,,6.0,,72.4,74.3,X
D|3,2393,167,,7.0,,77.2,74.3,X
D|4,2460,154,,6.3,,73.2,71.2,X
D|5,2542,152,,6.0,,67.8,65.8,X
D|6,2666,187,,7.0,,78.9,74.4,X
D|7,2946,179,,6.1,,72.6,72.7,X
D|8,2979,182,,6.1,,63.8,79.4,X
E|1,584,35,,6.0,,85.6,66.8,X
E|2,618,36,,5.8,,113.9,87.5,O
E|3,619,30,,4.8,,69.0,85.0,O
E|4,644,31,,4.8,,100.6,73.9,X
E|5,720,36,,5.0,,73.2,78.9,X
E|6,682,40,,5.9,,60.9,77.9,X
E|7,774,37,,4.8,,53.0,71.6,X
E|8,810,44,,5.4,,71.0,83.5,O
