bin,n,win_count,place_count,win_rate,place_rate,win_roi,place_roi,decision_80pct
1.0,25553,3008,,11.8,,80.1,78.9,X
10.0,10480,695,,6.6,,81.7,80.6,O
11.0,9271,562,,6.1,,69.9,77.3,X
12.0,8465,493,,5.8,,71.1,78.9,X
13.0,7323,410,,5.6,,79.6,78.3,X
14.0,6260,297,,4.7,,73.3,70.9,X
15.0,4874,243,,5.0,,74.4,80.9,O
16.0,3276,183,,5.6,,92.4,75.3,X
2.0,14094,1836,,13.0,,81.1,79.4,X
3.0,13744,1632,,11.9,,85.2,78.3,X
4.0,13460,1405,,10.4,,73.3,78.4,X
5.0,13142,1272,,9.7,,80.3,82.2,O
6.0,12698,1073,,8.5,,71.4,75.8,X
7.0,12373,1012,,8.2,,84.0,78.5,X
8.0,11789,887,,7.5,,78.6,79.0,X
9.0,11169,817,,7.3,,75.9,81.4,O
