bin,n,win_count,place_count,win_rate,place_rate,win_roi,place_roi,decision_80pct
アイネスフウジン,98,5,,5.1,,63.4,78.5,X
アイルハヴアナザー,298,27,,9.1,,88.1,68.8,X
アウトオブプレイス,113,12,,10.6,,68.6,64.2,X
アカテナンゴ,323,41,,12.7,,69.5,81.8,O
アクションディスデイ,74,5,,6.8,,101.7,60.1,X
アクラメーション,96,8,,8.3,,158.1,61.0,X
アグネスタキオン,9843,814,,8.3,,81.9,79.6,X
アグネスデジタル,2948,252,,8.5,,82.2,78.4,X
アグネスフライト,106,6,,5.7,,47.4,55.0,X
アグネスワールド,163,10,,6.1,,20.7,75.5,X
アサクサデンエン,70,2,,2.9,,52.1,93.7,O
アサティス,551,48,,8.7,,76.4,77.6,X
アザムール,250,27,,10.8,,47.8,61.5,X
アジュディケーティング,751,58,,7.7,,85.9,69.5,X
アストロノマーロイヤル,67,7,,10.4,,64.4,88.9,O
アッミラーレ,219,12,,5.5,,50.0,74.1,X
アドマイヤオーラ,43,2,,4.7,,15.0,113.0,O
アドマイヤコジーン,680,58,,8.5,,132.2,92.6,O
アドマイヤジャパン,264,23,,8.7,,94.0,78.9,X
アドマイヤドン,226,15,,6.6,,82.8,63.5,X
アドマイヤベガ,1600,129,,8.1,,77.8,87.1,O
アドマイヤボス,120,7,,5.8,,49.7,44.0,X
アドマイヤマックス,501,39,,7.8,,81.9,83.5,O
アドマイヤムーン,2458,180,,7.3,,59.4,72.8,X
アナバー,112,14,,12.5,,105.0,49.0,X
アナバーブルー,95,12,,12.6,,79.0,78.3,X
アファームド,47,0,,0.0,,0.0,22.6,X
アフタヌーンディーライツ,129,13,,10.1,,153.9,138.7,O
アフターマーケット,33,1,,3.0,,5.4,33.8,X
アフリート,2780,258,,9.3,,96.3,84.8,O
アフリートアレックス,212,19,,9.0,,43.6,70.7,X
アプティテュード,33,5,,15.2,,150.9,53.5,X
アメリカンポスト,219,23,,10.5,,105.5,74.6,X
アラゴーン,32,3,,9.4,,90.5,54.4,X
アラジ,142,12,,8.5,,115.0,96.1,O
アラムシャー,75,7,,9.3,,139.8,80.8,O
アラモサ,37,7,,18.9,,86.2,126.3,O
アルカセット,448,48,,10.7,,109.2,70.5,X
アルザオ,208,14,,6.7,,47.7,94.2,O
アルデバラン２,347,44,,12.7,,94.2,83.2,O
アルハース,103,7,,6.8,,29.2,91.6,O
アルファベットスープ,82,8,,9.8,,155.9,73.7,X
アルムタワケル,171,18,,10.5,,56.4,98.8,O
アレミロード,36,1,,2.8,,13.3,72.6,X
アンクルモー,113,12,,10.6,,45.0,115.1,O
アンバーシャダイ,340,19,,5.6,,57.0,70.8,X
アンブライドルズソング,1542,182,,11.8,,77.6,76.4,X
アンブライドルド,197,15,,7.6,,54.9,59.7,X
アンユージュアルヒート,145,18,,12.4,,56.1,77.7,X
アーチ,148,20,,13.5,,109.2,97.3,O
アーミジャー,90,7,,7.8,,69.3,95.9,O
イエスイッツトゥルー,108,10,,9.3,,46.1,63.7,X
イエスバイジミニー,31,6,,19.4,,100.0,69.4,X
イクスチェンジレイト,384,24,,6.2,,27.6,64.2,X
イクスプロイト,37,0,,0.0,,0.0,75.4,X
イコールストライプス,68,8,,11.8,,54.1,55.7,X
イフラージ,49,3,,6.1,,25.1,66.1,X
イルーシヴクオリティ,638,60,,9.4,,82.7,62.0,X
イルーシヴシティ,163,17,,10.4,,55.3,97.9,O
インエクセス,32,3,,9.4,,70.3,73.5,X
インクルード,229,36,,15.7,,93.9,95.3,O
インザウイングス,128,14,,10.9,,113.7,89.6,O
インティカブ,283,25,,8.8,,32.8,77.0,X
インディアンチャーリー,327,36,,11.0,,76.3,87.0,O
インディアンリッジ,106,16,,15.1,,86.3,87.6,O
インディゴシャイナー,84,7,,8.3,,32.8,73.6,X
イントゥミスチーフ,79,13,,16.5,,122.6,111.3,O
インヴァソール,41,1,,2.4,,2.2,10.8,X
インヴィンシブルスピリット,489,38,,7.8,,55.1,75.1,X
イヴェントオブザイヤー,53,0,,0.0,,0.0,59.0,X
イーグルカフェ,90,6,,6.7,,92.9,69.2,X
イードバイ,58,3,,5.2,,22.4,46.0,X
ウィズアプルーヴァル,234,25,,10.7,,66.4,90.2,O
ウィルバーン,42,11,,26.2,,104.0,66.4,X
ウイニングチケット,276,14,,5.1,,63.7,60.7,X
ウインクリューガー,53,5,,9.4,,66.7,62.3,X
ウイングアロー,48,5,,10.4,,215.2,109.9,O
ウェイオブライト,52,1,,1.9,,12.0,59.9,X
ウォーエンブレム,1440,131,,9.1,,82.4,75.8,X
ウォーチャント,55,7,,12.7,,146.0,61.1,X
ウォーニング,238,17,,7.1,,107.4,62.1,X
ウォーフロント,321,50,,15.6,,81.0,65.9,X
ウッドマン,413,27,,6.5,,45.2,61.6,X
