bin,n,win_count,place_count,win_rate,place_rate,win_roi,place_roi,decision_80pct
稍重|0.0,725,55,,7.6,,66.3,79.0,X
稍重|1.0,3158,244,,7.7,,64.7,76.4,X
稍重|10.0,908,87,,9.6,,76.1,73.1,X
稍重|11.0,782,76,,9.7,,117.0,89.7,O
稍重|12.0,597,54,,9.0,,70.0,82.6,O
稍重|13.0,455,33,,7.3,,54.2,85.0,O
稍重|14.0,380,21,,5.5,,49.2,59.7,X
稍重|15.0,331,26,,7.9,,41.9,74.1,X
稍重|16.0,243,21,,8.6,,65.7,89.7,O
稍重|17.0,210,18,,8.6,,71.6,82.9,O
稍重|18.0,165,12,,7.3,,80.2,91.5,O
稍重|19.0,126,14,,11.1,,103.9,101.0,O
稍重|2.0,4000,402,,10.1,,70.0,77.4,X
稍重|20.0,145,18,,12.4,,99.1,87.2,O
稍重|21.0,128,4,,3.1,,13.7,43.2,X
稍重|22.0,92,7,,7.6,,35.1,57.8,X
稍重|23.0,80,8,,10.0,,115.3,108.2,O
稍重|24.0,61,5,,8.2,,84.5,49.1,X
稍重|25.0,54,2,,3.7,,19.8,73.8,X
稍重|26.0,78,6,,7.7,,73.0,73.8,X
稍重|27.0,66,5,,7.6,,22.6,57.7,X
稍重|28.0,42,1,,2.4,,53.5,90.1,O
稍重|29.0,43,3,,7.0,,54.3,68.3,X
稍重|3.0,2765,262,,9.5,,81.7,73.3,X
稍重|30.0,39,2,,5.1,,203.1,50.1,X
稍重|31.0,32,3,,9.4,,18.6,47.3,X
稍重|32.0,33,2,,6.1,,52.6,43.8,X
稍重|4.0,1394,138,,9.9,,84.2,78.0,X
稍重|5.0,1131,92,,8.1,,90.3,80.1,O
稍重|6.0,1086,109,,10.0,,107.3,91.7,O
稍重|7.0,1169,102,,8.7,,86.7,71.3,X
稍重|8.0,1091,130,,11.9,,108.4,90.7,O
稍重|9.0,983,100,,10.2,,111.0,93.8,O
良|0.0,2769,200,,7.2,,84.0,77.0,X
良|1.0,14438,1141,,7.9,,77.4,76.9,X
良|10.0,4354,450,,10.3,,90.6,81.2,O
良|11.0,3616,359,,9.9,,91.1,80.3,O
良|12.0,2925,246,,8.4,,77.6,78.4,X
良|13.0,2398,231,,9.6,,83.3,80.0,O
良|14.0,1880,185,,9.8,,101.1,80.8,O
良|15.0,1640,154,,9.4,,68.4,71.5,X
