bin,n,win_count,place_count,win_rate,place_rate,win_roi,place_roi,decision_80pct
1,29675,4445,,15.0,,85.9,85.4,O
10,21415,1487,,6.9,,75.1,75.8,X
11,19288,1312,,6.8,,75.4,79.1,X
12,17322,1094,,6.3,,74.6,75.3,X
13,15142,935,,6.2,,76.5,75.0,X
14,13098,786,,6.0,,77.8,78.5,X
15,10702,613,,5.7,,86.0,78.6,X
16,8045,456,,5.7,,75.9,72.9,X
17,1634,104,,6.4,,90.5,83.5,O
18,1253,71,,5.7,,49.0,65.7,X
2,28920,3655,,12.6,,83.1,81.7,O
3,28336,3195,,11.3,,82.8,81.3,O
4,27732,2835,,10.2,,75.7,78.3,X
5,27208,2574,,9.5,,77.6,79.5,X
6,26415,2319,,8.8,,76.8,76.4,X
7,25471,2117,,8.3,,82.8,79.1,X
8,24396,1932,,7.9,,81.4,76.7,X
9,22896,1640,,7.2,,70.0,74.9,X
