bin,n,win_count,place_count,win_rate,place_rate,win_roi,place_roi,decision_80pct
えりも,141,6,,4.3,,48.9,77.8,X
むかわ,1191,69,,5.8,,75.0,79.5,X
仏,188,19,,10.1,,64.8,50.8,X
伊達,39,1,,2.6,,24.4,90.0,O
千歳,17289,1739,,10.1,,83.7,81.0,O
厚真,46,3,,6.5,,74.6,62.1,X
大樹,30,4,,13.3,,466.7,227.3,O
安平,34029,4470,,13.1,,74.4,77.1,X
宮崎,68,3,,4.4,,8.6,72.4,X
平取,2692,205,,7.6,,75.0,76.2,X
愛,1198,150,,12.5,,88.8,85.8,O
新,39,3,,7.7,,24.6,76.3,X
新ひだか,30197,2295,,7.6,,79.3,76.4,X
新冠,23539,1819,,7.7,,85.2,81.7,O
日高,21929,1783,,8.1,,78.6,78.6,X
栃木,263,25,,9.5,,128.9,86.0,O
森,51,5,,9.8,,63.5,65.9,X
様似,1078,64,,5.9,,77.4,69.6,X
洞爺湖,1524,162,,10.6,,72.1,68.7,X
浦河,24784,1850,,7.5,,80.4,78.3,X
清水,80,3,,3.8,,9.8,79.8,X
熊本,277,28,,10.1,,113.8,63.3,X
登別,311,24,,7.7,,51.5,72.0,X
白老,5517,552,,10.0,,73.8,79.7,X
米,2331,255,,10.9,,88.0,80.3,O
苫小牧,81,6,,7.4,,105.8,90.2,O
英,904,104,,11.5,,70.0,76.5,X
豊浦,88,2,,2.3,,9.0,48.8,X
豪,265,40,,15.1,,100.1,101.1,O
青森,442,26,,5.9,,66.3,85.7,O
鹿児島,239,21,,8.8,,74.2,71.5,X
