bin,n,win_count,place_count,win_rate,place_rate,win_roi,place_roi,decision_80pct
0.0,51901,5422,,10.4,,77.8,78.3,X
10.0,2750,216,,7.9,,76.1,83.4,O
11.0,3134,272,,8.7,,84.2,79.7,X
12.0,3899,332,,8.5,,78.1,81.4,O
13.0,1146,63,,5.5,,63.3,71.7,X
14.0,3710,336,,9.1,,79.8,79.2,X
15.0,1550,112,,7.2,,76.1,72.6,X
16.0,692,32,,4.6,,55.8,81.0,O
17.0,4247,390,,9.2,,71.2,76.9,X
18.0,1814,137,,7.6,,82.5,79.8,X
19.0,1019,69,,6.8,,85.3,75.1,X
2.0,158,5,,3.2,,61.7,70.5,X
20.0,4739,478,,10.1,,85.1,80.0,O
21.0,1163,72,,6.2,,91.2,76.8,X
22.0,1776,142,,8.0,,78.0,71.1,X
23.0,964,71,,7.4,,60.4,75.8,X
24.0,661,33,,5.0,,46.8,67.6,X
25.0,5596,566,,10.1,,83.9,83.4,O
26.0,416,24,,5.8,,113.5,68.7,X
27.0,1225,99,,8.1,,84.8,87.2,O
28.0,368,12,,3.3,,80.3,72.7,X
29.0,2168,199,,9.2,,87.2,78.8,X
3.0,814,25,,3.1,,70.6,76.6,X
30.0,1010,88,,8.7,,64.2,65.6,X
31.0,696,44,,6.3,,76.1,79.3,X
32.0,358,18,,5.0,,49.9,64.8,X
33.0,6621,666,,10.1,,87.0,83.3,O
34.0,62,3,,4.8,,68.2,55.5,X
35.0,390,22,,5.6,,58.6,51.4,X
36.0,776,59,,7.6,,68.1,76.4,X
37.0,157,9,,5.7,,62.9,59.9,X
38.0,1283,120,,9.4,,61.7,70.1,X
39.0,184,14,,7.6,,103.7,99.5,O
4.0,1492,82,,5.5,,95.4,68.7,X
40.0,2095,210,,10.0,,88.6,81.8,O
41.0,166,7,,4.2,,70.4,57.8,X
42.0,335,21,,6.3,,42.1,83.8,O
43.0,958,88,,9.2,,61.2,91.1,O
44.0,583,47,,8.1,,92.4,91.4,O
45.0,345,28,,8.1,,72.0,67.7,X
46.0,188,10,,5.3,,46.5,96.3,O
47.0,250,14,,5.6,,70.5,104.0,O
48.0,96,1,,1.0,,156.5,105.1,O
5.0,1960,116,,5.9,,74.5,83.5,O
50.0,7463,754,,10.1,,75.0,76.8,X
52.0,64,3,,4.7,,34.7,104.8,O
53.0,128,6,,4.7,,39.9,66.9,X
54.0,130,6,,4.6,,202.3,93.2,O
55.0,169,13,,7.7,,36.2,91.4,O
56.0,283,25,,8.8,,102.1,109.4,O
57.0,432,41,,9.5,,73.9,70.3,X
58.0,110,6,,5.5,,52.8,44.0,X
59.0,37,2,,5.4,,79.6,82.1,O
6.0,2554,174,,6.8,,84.5,80.7,O
60.0,912,90,,9.9,,97.4,83.6,O
61.0,32,2,,6.2,,168.3,97.5,O
62.0,289,26,,9.0,,87.7,70.0,X
64.0,119,3,,2.5,,14.2,81.9,O
65.0,33,4,,12.1,,328.9,125.9,O
67.0,2242,203,,9.1,,84.6,80.3,O
69.0,42,1,,2.4,,117.1,55.7,X
7.0,2569,200,,7.8,,82.4,75.1,X
70.0,87,5,,5.7,,39.0,65.1,X
71.0,223,19,,8.5,,61.7,49.7,X
73.0,64,0,,0.0,,0.0,64.6,X
75.0,841,85,,10.1,,98.4,86.3,O
78.0,58,10,,17.2,,94.8,139.1,O
8.0,3212,272,,8.5,,98.7,84.4,O
80.0,354,38,,10.7,,94.1,71.3,X
83.0,173,12,,6.9,,25.0,72.2,X
86.0,86,6,,7.0,,48.7,93.0,O
88.0,35,7,,20.0,,128.0,85.9,O
9.0,2283,200,,8.8,,75.8,83.8,O
99.9,7222,668,,9.2,,73.0,75.6,X
