bin,n,win_count,place_count,win_rate,place_rate,win_roi,place_roi,decision_80pct
033,287,36,,12.5,,116.7,71.2,X
037,1180,114,,9.7,,113.2,92.6,O
038,67,5,,7.5,,118.2,79.9,X
039,2249,272,,12.1,,76.7,80.3,O
040,78,13,,16.7,,216.5,102.5,O
041,47,8,,17.0,,100.1,87.5,O
045,589,57,,9.7,,83.7,92.5,O
048,10225,745,,7.3,,69.3,76.0,X
049,129,8,,6.2,,135.5,82.6,O
050,280,39,,13.9,,99.2,104.6,O
051,207,26,,12.6,,100.4,84.3,O
053,1044,76,,7.3,,58.1,74.3,X
054,93,8,,8.6,,95.9,78.0,X
056,439,28,,6.4,,101.1,93.8,O
057,1637,145,,8.9,,60.0,67.5,X
058,63,7,,11.1,,41.1,73.3,X
059,741,60,,8.1,,100.7,90.1,O
060,219,16,,7.3,,57.4,70.1,X
061,61,4,,6.6,,22.4,74.4,X
062,1004,85,,8.5,,65.6,84.8,O
063,1083,128,,11.8,,75.5,71.4,X
064,180,19,,10.6,,81.9,68.7,X
065,1067,134,,12.6,,123.3,98.3,O
069,510,51,,10.0,,67.4,84.2,O
070,64,8,,12.5,,32.1,44.1,X
071,497,50,,10.1,,69.0,73.6,X
078,1169,118,,10.1,,93.8,84.8,O
079,31,3,,9.7,,43.4,70.9,X
080,46,7,,15.2,,135.4,120.7,O
081,38,4,,10.5,,39.2,29.2,X
082,389,40,,10.3,,46.7,68.3,X
084,144,17,,11.8,,47.5,78.8,X
085,196,21,,10.7,,167.3,100.5,O
087,3110,312,,10.0,,73.9,80.2,O
089,258,29,,11.2,,121.5,85.7,O
090,536,46,,8.6,,71.8,53.9,X
091,2122,136,,6.4,,88.5,76.9,X
092,170,13,,7.6,,37.9,58.4,X
096,476,57,,12.0,,111.4,80.9,O
098,113,8,,7.1,,24.6,52.1,X
099,68,5,,7.4,,40.3,103.7,O
101,53,3,,5.7,,61.0,38.1,X
102,264,15,,5.7,,101.5,81.4,O
103,61,7,,11.5,,50.2,94.1,O
104,138,12,,8.7,,116.9,69.5,X
108,93,4,,4.3,,25.4,59.6,X
112,144,10,,6.9,,30.5,62.1,X
114,118,10,,8.5,,103.9,89.8,O
115,50,4,,8.0,,23.4,86.9,O
119,237,23,,9.7,,80.4,80.7,O
120,823,75,,9.1,,70.3,76.9,X
122,48,5,,10.4,,110.7,50.0,X
123,129,11,,8.5,,110.4,61.0,X
125,473,46,,9.7,,62.9,75.3,X
128,188,15,,8.0,,82.4,95.6,O
129,30,0,,0.0,,0.0,93.6,O
130,150,11,,7.3,,61.9,62.0,X
131,1393,128,,9.2,,69.7,82.5,O
140,47,5,,10.6,,53.3,68.9,X
141,110,9,,8.2,,62.5,80.4,O
142,37,3,,8.1,,36.8,95.8,O
144,661,68,,10.3,,75.6,77.1,X
145,68,3,,4.4,,25.2,36.8,X
146,413,34,,8.2,,79.6,74.6,X
