bin,n,win_count,place_count,win_rate,place_rate,win_roi,place_roi,decision_80pct
A1|400,193,8,,4.1,,74.5,86.8,O
A1|420,1020,44,,4.3,,67.0,78.1,X
A1|440,2430,123,,5.1,,77.2,82.5,O
A1|460,3694,196,,5.3,,68.6,81.8,O
A1|480,3489,206,,5.9,,94.2,78.1,X
A1|500,2133,117,,5.5,,74.9,76.0,X
A1|520,809,53,,6.6,,82.4,95.0,O
A1|540,183,11,,6.0,,100.7,86.7,O
A1|560,38,1,,2.6,,47.4,52.1,X
A2|400,219,3,,1.4,,18.0,66.4,X
A2|420,1030,30,,2.9,,58.2,87.3,O
A2|440,2427,101,,4.2,,75.8,77.3,X
A2|460,3662,194,,5.3,,94.4,78.5,X
A2|480,3327,174,,5.2,,74.9,83.2,O
A2|500,1997,89,,4.5,,77.6,74.8,X
A2|520,738,40,,5.4,,79.2,83.3,O
A2|540,202,10,,5.0,,75.2,65.2,X
A2|560,34,2,,5.9,,78.6,94.5,O
A3|400,206,3,,1.5,,26.8,46.0,X
A3|420,958,27,,2.8,,70.0,77.2,X
A3|440,2424,95,,3.9,,62.6,71.9,X
A3|460,3517,124,,3.5,,61.1,76.1,X
A3|480,3151,158,,5.0,,87.1,83.9,O
A3|500,1878,81,,4.3,,69.7,83.3,O
A3|520,763,48,,6.3,,101.2,79.2,X
A3|540,197,9,,4.6,,139.1,111.4,O
A3|560,45,2,,4.4,,247.9,90.3,O
A4|400,214,2,,0.9,,34.9,42.4,X
A4|420,981,22,,2.2,,55.2,61.6,X
A4|440,2276,88,,3.9,,82.5,75.9,X
A4|460,3309,115,,3.5,,54.5,71.9,X
A4|480,3065,136,,4.4,,78.8,78.0,X
A4|500,1805,67,,3.7,,64.7,72.4,X
A4|520,690,31,,4.5,,104.5,90.5,O
A4|540,170,9,,5.3,,209.2,94.1,O
B1|400,116,6,,5.2,,319.1,87.4,O
B1|420,451,4,,0.9,,55.6,83.6,O
B1|440,1004,11,,1.1,,55.1,77.1,X
B1|460,1614,29,,1.8,,91.4,85.8,O
B1|480,1501,21,,1.4,,50.4,85.8,O
B1|500,875,13,,1.5,,68.4,88.6,O
B1|520,334,4,,1.2,,69.3,46.4,X
B1|540,80,1,,1.2,,27.6,67.3,X
B2|400,85,1,,1.2,,19.4,19.1,X
B2|420,337,5,,1.5,,70.0,99.9,O
B2|440,762,10,,1.3,,85.9,84.0,O
B2|460,1222,22,,1.8,,95.4,96.9,O
B2|480,1177,21,,1.8,,80.4,82.1,O
B2|500,712,17,,2.4,,60.7,79.7,X
B2|520,248,4,,1.6,,48.7,78.3,X
B2|540,92,4,,4.3,,159.4,89.1,O
