bin,n,win_count,place_count,win_rate,place_rate,win_roi,place_roi,decision_80pct
稍重|1,1238,353,,28.5,,73.6,81.4,O
稍重|2,1236,240,,19.4,,82.2,81.9,O
稍重|3,1239,155,,12.5,,76.6,74.5,X
稍重|4,1230,124,,10.1,,95.2,81.3,O
稍重|5,1214,90,,7.4,,83.9,76.9,X
稍重|6,1182,64,,5.4,,64.3,71.6,X
稍重|7,1123,57,,5.1,,77.2,73.2,X
良|1,5264,1546,,29.4,,80.9,84.2,O
良|2,5256,951,,18.1,,80.8,81.5,O
良|3,5259,623,,11.8,,71.7,78.2,X
良|4,5232,501,,9.6,,79.5,77.9,X
良|5,5181,373,,7.2,,75.2,74.6,X
良|6,5038,298,,5.9,,91.0,80.5,O
良|7,4776,234,,4.9,,82.1,76.8,X
重以上|1,729,199,,27.3,,82.0,78.1,X
重以上|2,727,124,,17.1,,77.3,77.2,X
重以上|3,726,98,,13.5,,82.5,81.6,O
重以上|4,725,70,,9.7,,79.9,75.1,X
重以上|5,718,50,,7.0,,73.6,77.4,X
重以上|6,699,44,,6.3,,78.9,85.9,O
重以上|7,685,40,,5.8,,78.8,87.3,O
