bin,n,win_count,place_count,win_rate,place_rate,win_roi,place_roi,decision_80pct
A|01,3898,396,,10.2,,57.9,72.2,X
A|02,3838,398,,10.4,,87.4,81.0,O
A|03,3796,375,,9.9,,72.2,73.8,X
A|04,3897,468,,12.0,,95.7,80.1,O
A|05,3777,412,,10.9,,77.4,77.1,X
A|06,3884,428,,11.0,,76.4,77.0,X
A|07,3852,449,,11.7,,85.3,76.6,X
A|08,3864,403,,10.4,,60.7,77.5,X
A|09,3648,386,,10.6,,71.1,74.7,X
A|10,3664,436,,11.9,,91.4,86.1,O
A|11,3460,387,,11.2,,95.1,80.9,O
A|12,3192,356,,11.2,,81.3,87.1,O
A|13,2884,315,,10.9,,81.5,84.5,O
A|14,2643,281,,10.6,,77.7,80.5,O
A|15,2182,253,,11.6,,81.2,92.8,O
A|16,1619,198,,12.2,,90.3,82.7,O
B|01,3203,266,,8.3,,72.0,74.3,X
B|02,3257,302,,9.3,,94.0,84.4,O
B|03,3219,287,,8.9,,91.7,76.7,X
B|04,3131,294,,9.4,,79.0,78.4,X
B|05,3331,300,,9.0,,72.6,76.6,X
B|06,3235,298,,9.2,,80.9,81.5,O
B|07,3292,282,,8.6,,74.5,84.9,O
B|08,3215,306,,9.5,,67.1,76.7,X
B|09,3214,288,,9.0,,71.6,75.1,X
B|10,3153,300,,9.5,,70.4,80.6,O
B|11,2938,288,,9.8,,83.6,77.3,X
B|12,2889,281,,9.7,,81.0,87.0,O
B|13,2489,224,,9.0,,75.6,81.2,O
B|14,2291,205,,8.9,,88.2,83.3,O
B|15,1914,164,,8.6,,81.8,76.4,X
B|16,1440,156,,10.8,,105.7,88.2,O
C|01,2225,157,,7.1,,72.9,80.7,O
C|02,2205,144,,6.5,,84.7,74.9,X
C|03,2273,163,,7.2,,67.3,77.8,X
C|04,2282,174,,7.6,,70.3,76.7,X
C|05,2257,151,,6.7,,70.4,87.4,O
C|06,2210,167,,7.6,,64.5,81.6,O
C|07,2234,170,,7.6,,84.1,80.6,O
C|08,2206,196,,8.9,,87.8,83.9,O
C|09,2268,172,,7.6,,78.8,81.1,O
C|10,2100,151,,7.2,,90.6,79.5,X
C|11,2066,158,,7.6,,71.1,74.4,X
C|12,1981,166,,8.4,,82.6,85.8,O
C|13,1838,156,,8.5,,69.6,66.4,X
C|14,1615,145,,9.0,,91.9,78.9,X
C|15,1471,112,,7.6,,94.3,81.5,O
C|16,1094,88,,8.0,,59.6,78.9,X
D|01,1971,137,,7.0,,88.4,72.0,X
D|02,1966,125,,6.4,,79.3,70.4,X
D|03,1944,144,,7.4,,64.7,85.8,O
D|04,1908,129,,6.8,,72.7,85.1,O
D|05,1938,113,,5.8,,62.8,69.4,X
D|06,1871,140,,7.5,,74.5,74.7,X
D|07,1992,142,,7.1,,76.7,70.1,X
D|08,1996,158,,7.9,,99.2,87.3,O
D|09,1885,122,,6.5,,80.2,73.8,X
D|10,1906,152,,8.0,,75.8,76.8,X
D|11,1830,122,,6.7,,66.4,69.2,X
D|12,1773,125,,7.1,,68.1,82.3,O
D|13,1578,122,,7.7,,80.4,70.4,X
D|14,1439,114,,7.9,,86.0,80.3,O
D|15,1286,91,,7.1,,82.0,76.3,X
D|16,988,69,,7.0,,111.3,81.2,O
E|01,583,33,,5.7,,54.9,71.8,X
E|02,564,34,,6.0,,102.7,70.2,X
E|03,542,34,,6.3,,121.0,103.7,O
E|04,543,33,,6.1,,49.1,65.2,X
E|05,529,34,,6.4,,44.2,70.1,X
E|06,538,40,,7.4,,107.8,74.3,X
E|07,533,31,,5.8,,54.7,73.8,X
E|08,558,31,,5.6,,60.2,80.3,O
E|09,586,35,,6.0,,45.7,70.5,X
E|10,518,33,,6.4,,82.5,71.5,X
E|11,501,31,,6.2,,45.3,65.7,X
E|12,490,30,,6.1,,47.9,75.8,X
E|13,442,27,,6.1,,41.3,69.3,X
E|14,403,26,,6.5,,50.2,64.5,X
E|15,383,23,,6.0,,117.7,62.4,X
E|16,281,11,,3.9,,30.2,71.3,X
