bin,n,win_count,place_count,win_rate,place_rate,win_roi,place_roi,decision_80pct
A|0.0,1222,90,,7.4,,68.6,76.5,X
A|1.0,7833,670,,8.6,,64.3,74.3,X
A|10.0,1708,138,,8.1,,72.6,76.6,X
A|11.0,1437,121,,8.4,,88.7,84.6,O
A|12.0,1190,89,,7.5,,75.0,76.8,X
A|13.0,1000,88,,8.8,,86.1,84.9,O
A|14.0,810,57,,7.0,,77.8,71.7,X
A|15.0,646,40,,6.2,,53.8,74.7,X
A|16.0,559,32,,5.7,,64.5,78.8,X
A|17.0,510,35,,6.9,,101.1,81.6,O
A|18.0,415,34,,8.2,,90.8,70.3,X
A|19.0,339,24,,7.1,,120.1,86.7,O
A|2.0,10626,1065,,10.0,,74.1,79.2,X
A|20.0,289,22,,7.6,,95.6,79.1,X
A|21.0,251,18,,7.2,,98.2,72.6,X
A|22.0,190,11,,5.8,,42.4,77.9,X
A|23.0,160,8,,5.0,,43.2,77.3,X
A|24.0,89,4,,4.5,,74.2,81.7,O
A|25.0,151,9,,6.0,,111.5,92.3,O
A|26.0,229,13,,5.7,,50.2,69.6,X
A|27.0,132,4,,3.0,,78.3,74.5,X
A|28.0,127,9,,7.1,,34.9,56.1,X
A|29.0,82,6,,7.3,,76.2,101.0,O
A|3.0,6446,622,,9.6,,82.2,81.2,O
A|30.0,91,5,,5.5,,35.9,89.8,O
A|31.0,84,7,,8.3,,48.8,47.3,X
A|32.0,63,1,,1.6,,3.5,62.1,X
A|33.0,57,3,,5.3,,33.2,86.0,O
A|34.0,80,6,,7.5,,141.7,77.4,X
A|35.0,49,2,,4.1,,20.0,84.1,O
A|36.0,49,2,,4.1,,93.2,76.7,X
A|38.0,39,0,,0.0,,0.0,41.8,X
A|39.0,39,3,,7.7,,43.3,86.5,O
A|4.0,2960,209,,7.1,,73.3,78.9,X
A|40.0,44,2,,4.5,,35.3,62.9,X
A|42.0,31,3,,9.7,,59.5,56.3,X
A|5.0,2493,200,,8.0,,70.7,75.5,X
A|6.0,2438,179,,7.3,,78.0,87.6,O
A|7.0,2397,205,,8.6,,87.2,86.6,O
A|8.0,2281,190,,8.3,,88.0,84.6,O
A|9.0,1962,141,,7.2,,82.2,78.0,X
B|0.0,1276,79,,6.2,,64.4,75.3,X
B|1.0,6460,473,,7.3,,71.8,73.8,X
B|10.0,1140,71,,6.2,,90.6,85.7,O
B|11.0,926,62,,6.7,,117.6,77.8,X
B|12.0,773,35,,4.5,,50.6,65.7,X
B|13.0,629,29,,4.6,,86.2,81.8,O
B|14.0,550,32,,5.8,,89.6,70.3,X
B|15.0,449,21,,4.7,,55.6,55.5,X
