bin,n,win_count,place_count,win_rate,place_rate,win_roi,place_roi,decision_80pct
1.2,46,20,,43.5,,72.5,84.1,O
1.3,133,52,,39.1,,87.3,81.9,O
1.4,223,60,,26.9,,75.3,79.5,X
1.5,228,61,,26.8,,88.4,82.2,O
1.6,219,43,,19.6,,80.4,80.5,O
1.7,215,28,,13.0,,68.7,82.6,O
1.8,201,30,,14.9,,70.4,81.8,O
1.9,196,27,,13.8,,71.7,75.1,X
2.0,201,27,,13.4,,101.3,78.9,X
2.1,165,18,,10.9,,107.6,69.7,X
2.2,154,20,,13.0,,91.3,85.0,O
2.3,168,16,,9.5,,67.8,70.4,X
2.4,139,11,,7.9,,44.3,91.7,O
2.5,159,6,,3.8,,37.5,77.3,X
2.6,157,12,,7.6,,73.4,83.9,O
2.7,143,7,,4.9,,46.9,87.1,O
2.8,158,11,,7.0,,68.8,79.3,X
2.9,130,4,,3.1,,40.8,55.6,X
3.0,140,8,,5.7,,66.8,62.2,X
3.1,117,3,,2.6,,16.1,65.1,X
3.2,120,8,,6.7,,91.2,113.3,O
3.3,114,2,,1.8,,26.0,63.9,X
3.4,109,5,,4.6,,102.3,114.1,O
3.5,97,1,,1.0,,10.1,58.0,X
3.6,106,6,,5.7,,75.4,133.7,O
3.7,85,7,,8.2,,183.2,79.3,X
3.8,109,8,,7.3,,126.8,119.1,O
3.9,94,3,,3.2,,49.2,40.6,X
4.0,95,2,,2.1,,30.3,62.0,X
4.1,86,3,,3.5,,112.2,135.5,O
4.2,101,2,,2.0,,9.4,42.6,X
4.3,94,2,,2.1,,81.8,120.7,O
4.4,87,5,,5.7,,134.6,47.0,X
4.5,79,4,,5.1,,223.7,172.5,O
4.6,79,5,,6.3,,199.5,48.4,X
4.7,74,3,,4.1,,108.6,89.4,O
4.8,69,0,,0.0,,0.0,54.3,X
4.9,70,4,,5.7,,241.1,124.8,O
5.0,82,8,,9.8,,232.0,81.4,O
5.1,62,1,,1.6,,20.4,74.2,X
5.2,47,0,,0.0,,0.0,92.5,O
5.3,51,1,,2.0,,106.5,250.3,O
5.4,50,1,,2.0,,34.8,140.0,O
5.5,53,1,,1.9,,47.1,67.1,X
5.6,44,1,,2.3,,122.0,94.6,O
5.7,52,0,,0.0,,0.0,100.1,O
5.8,42,0,,0.0,,0.0,85.0,O
5.9,30,0,,0.0,,0.0,0.0,X
6.0,35,1,,2.9,,28.9,19.7,X
6.1,40,1,,2.5,,47.4,48.0,X
6.2,35,2,,5.7,,326.4,105.8,O
6.3,37,0,,0.0,,0.0,106.6,O
6.4,32,3,,9.4,,321.6,127.4,O
6.5,33,0,,0.0,,0.0,212.4,O
