bin,n,win_count,place_count,win_rate,place_rate,win_roi,place_roi,decision_80pct
-0.1,61,9,,14.8,,98.5,130.1,O
-0.2,58,4,,6.9,,21.2,92.6,O
-0.3,70,9,,12.9,,89.8,85.2,O
-0.4,58,5,,8.6,,26.6,58.3,X
-0.5,49,4,,8.2,,48.1,78.9,X
-0.6,66,8,,12.1,,134.6,92.3,O
-0.7,48,5,,10.4,,57.5,86.0,O
-0.8,69,8,,11.6,,64.5,111.7,O
-0.9,57,7,,12.3,,183.6,124.6,O
-1.0,74,6,,8.1,,109.5,94.4,O
-1.1,67,4,,6.0,,40.9,63.1,X
-1.2,66,6,,9.1,,51.4,30.8,X
-1.3,95,13,,13.7,,71.5,69.2,X
-1.4,57,4,,7.0,,17.9,54.7,X
-1.5,87,9,,10.3,,60.6,77.7,X
-1.6,71,13,,18.3,,112.4,92.7,O
-1.7,87,5,,5.7,,29.7,53.8,X
-1.8,76,7,,9.2,,148.1,86.9,O
-1.9,71,8,,11.3,,63.2,95.3,O
-10.0,184,15,,8.2,,63.8,64.7,X
-10.1,187,14,,7.5,,60.3,66.5,X
-10.2,168,17,,10.1,,86.5,72.6,X
-10.3,189,23,,12.2,,109.0,70.8,X
-10.4,185,17,,9.2,,57.8,84.5,O
-10.5,176,13,,7.4,,58.4,67.9,X
-10.6,191,12,,6.3,,49.4,68.3,X
-10.7,189,17,,9.0,,82.9,78.2,X
-10.8,159,14,,8.8,,116.2,70.2,X
-10.9,186,11,,5.9,,85.6,85.9,O
-11.0,285,48,,16.8,,62.3,79.1,X
-11.1,185,9,,4.9,,24.5,70.1,X
-11.2,177,15,,8.5,,29.5,63.0,X
-11.3,172,13,,7.6,,51.8,57.7,X
-11.4,178,11,,6.2,,61.7,65.5,X
-11.5,186,16,,8.6,,99.6,80.8,O
-11.6,192,14,,7.3,,71.6,80.3,O
-11.7,202,17,,8.4,,86.3,101.7,O
-11.8,182,14,,7.7,,68.2,68.4,X
-11.9,175,14,,8.0,,54.1,82.8,O
-12.0,508,117,,23.0,,87.8,79.8,X
-12.1,188,17,,9.0,,70.4,62.8,X
-12.2,167,12,,7.2,,41.8,75.6,X
-12.3,167,13,,7.8,,84.7,71.0,X
-12.4,193,14,,7.3,,61.3,81.9,O
-12.5,185,11,,5.9,,53.4,65.9,X
-12.6,185,15,,8.1,,46.5,97.9,O
-12.7,163,14,,8.6,,66.9,84.9,O
-12.8,197,14,,7.1,,23.8,81.5,O
-12.9,162,11,,6.8,,106.2,83.6,O
-13.0,431,75,,17.4,,85.2,77.3,X
-13.1,156,10,,6.4,,54.7,64.8,X
-13.2,173,17,,9.8,,71.8,89.6,O
-13.3,194,16,,8.2,,57.3,98.6,O
-13.4,167,14,,8.4,,219.2,93.7,O
-13.5,167,16,,9.6,,256.9,137.2,O
-13.6,186,18,,9.7,,75.9,83.6,O
-13.7,154,10,,6.5,,39.0,72.4,X
-13.8,188,16,,8.5,,71.8,63.6,X
-13.9,177,9,,5.1,,46.8,47.0,X
-14.0,463,68,,14.7,,99.1,88.2,O
-14.1,162,13,,8.0,,114.3,94.6,O
-14.2,178,10,,5.6,,23.3,108.4,O
-14.3,170,6,,3.5,,40.1,48.4,X
-14.4,188,18,,9.6,,110.3,80.2,O
-14.5,179,15,,8.4,,28.8,65.9,X
-14.6,189,11,,5.8,,20.4,74.8,X
-14.7,157,11,,7.0,,116.3,80.6,O
-14.8,173,18,,10.4,,119.3,59.7,X
-14.9,164,7,,4.3,,95.4,91.8,O
-15.0,818,108,,13.2,,108.3,81.3,O
-15.1,150,12,,8.0,,40.9,77.6,X
-15.2,110,14,,12.7,,228.7,98.9,O
-15.3,148,14,,9.5,,68.0,62.6,X
-15.4,170,9,,5.3,,25.2,53.9,X
-15.5,155,11,,7.1,,62.8,63.5,X
-15.6,172,13,,7.6,,99.9,103.8,O
-15.7,148,9,,6.1,,40.5,65.0,X
-15.8,148,9,,6.1,,43.4,51.3,X
-15.9,164,10,,6.1,,39.1,92.9,O
-16.0,927,75,,8.1,,75.1,77.0,X
-16.1,137,11,,8.0,,179.1,94.9,O
-16.2,150,11,,7.3,,58.5,80.0,O
-16.3,175,12,,6.9,,59.8,60.9,X
-16.4,148,11,,7.4,,53.7,83.7,O
-16.5,151,15,,9.9,,112.2,62.1,X
-16.6,135,10,,7.4,,107.8,93.3,O
-16.7,123,6,,4.9,,42.4,115.4,O
-16.8,144,9,,6.2,,16.0,58.8,X
-16.9,170,17,,10.0,,113.5,68.2,X
-17.0,734,45,,6.1,,107.0,86.1,O
-17.1,145,11,,7.6,,91.5,93.4,O
-17.2,119,10,,8.4,,85.1,61.7,X
-17.3,113,10,,8.8,,109.8,61.5,X
-17.4,140,9,,6.4,,118.3,67.9,X
-17.5,162,11,,6.8,,75.6,59.8,X
-17.6,139,12,,8.6,,36.8,54.8,X
-17.7,119,10,,8.4,,38.7,95.1,O
-17.8,144,9,,6.2,,31.7,58.1,X
-17.9,132,10,,7.6,,42.9,56.8,X
-18.0,419,25,,6.0,,97.3,82.2,O
-18.1,126,12,,9.5,,116.3,87.4,O
-18.2,112,10,,8.9,,115.7,71.8,X
-18.3,127,13,,10.2,,66.1,45.7,X
-18.4,133,9,,6.8,,81.0,83.3,O
-18.5,128,10,,7.8,,46.1,97.6,O
-18.6,129,14,,10.9,,177.0,114.3,O
-18.7,101,9,,8.9,,122.8,82.0,O
-18.8,146,15,,10.3,,59.3,65.8,X
-18.9,136,11,,8.1,,86.8,53.3,X
-19.0,466,26,,5.6,,83.3,92.1,O
-19.1,133,12,,9.0,,102.4,108.2,O
-19.2,105,1,,1.0,,9.7,100.2,O
-19.3,119,8,,6.7,,80.9,50.5,X
-19.4,117,9,,7.7,,71.4,90.5,O
-19.5,143,13,,9.1,,54.5,71.4,X
-19.6,118,11,,9.3,,56.5,95.9,O
-19.7,114,10,,8.8,,83.1,91.1,O
-19.8,118,9,,7.6,,28.2,84.7,O
-19.9,109,11,,10.1,,80.3,70.4,X
-2.0,58,5,,8.6,,232.0,78.1,X
-2.1,81,7,,8.6,,45.1,96.4,O
-2.2,78,10,,12.8,,72.5,59.4,X
-2.3,85,8,,9.4,,154.9,121.0,O
-2.4,89,8,,9.0,,42.9,54.5,X
-2.5,85,14,,16.5,,180.4,119.7,O
-2.6,99,8,,8.1,,86.7,66.1,X
-2.7,78,10,,12.8,,152.2,114.1,O
-2.8,84,7,,8.3,,51.6,52.4,X
-2.9,79,7,,8.9,,67.3,86.2,O
-20.0,1983,49,,2.5,,79.4,67.5,X
-20.1,122,13,,10.7,,54.3,86.6,O
-20.2,95,5,,5.3,,124.5,79.6,X
-20.3,119,10,,8.4,,110.1,97.9,O
-20.4,121,9,,7.4,,227.9,141.5,O
-20.5,129,4,,3.1,,83.7,59.2,X
-20.6,105,7,,6.7,,47.1,79.5,X
-20.7,93,4,,4.3,,23.5,97.6,O
-20.8,115,19,,16.5,,319.3,130.7,O
-20.9,101,10,,9.9,,32.3,56.2,X
-21.0,112,17,,15.2,,107.0,65.5,X
-21.1,87,4,,4.6,,35.8,81.9,O
-21.2,79,10,,12.7,,65.9,96.4,O
-21.3,91,9,,9.9,,74.3,99.3,O
-21.4,94,11,,11.7,,119.2,60.3,X
-21.5,117,9,,7.7,,113.6,99.3,O
-21.6,93,5,,5.4,,83.7,91.3,O
-21.7,102,9,,8.8,,47.8,73.3,X
-21.8,98,8,,8.2,,50.0,50.1,X
-21.9,93,9,,9.7,,165.6,56.8,X
-22.0,91,4,,4.4,,19.1,66.2,X
-22.1,87,6,,6.9,,65.0,81.0,O
-22.2,81,6,,7.4,,26.1,41.9,X
-22.3,80,5,,6.2,,71.0,39.6,X
