bin,n,win_count,place_count,win_rate,place_rate,win_roi,place_roi,decision_80pct
0.3,91,0,,0.0,,0.0,15.0,X
0.4,34,0,,0.0,,0.0,251.9,O
0.5,47,2,,4.3,,160.8,56.4,X
0.7,1235,17,,1.4,,56.6,71.9,X
0.8,110,1,,0.9,,33.2,131.8,O
0.9,99,1,,1.0,,36.9,49.4,X
1.0,94,1,,1.1,,32.4,35.3,X
1.1,138,3,,2.2,,52.5,143.5,O
1.2,194,1,,0.5,,6.5,90.1,O
1.3,249,9,,3.6,,136.6,52.9,X
1.4,3847,91,,2.4,,91.8,83.8,O
1.5,216,5,,2.3,,89.5,73.1,X
1.6,321,4,,1.2,,76.8,89.9,O
1.7,427,10,,2.3,,113.8,125.8,O
1.8,369,6,,1.6,,29.6,56.4,X
1.9,273,7,,2.6,,114.6,87.4,O
10.0,97,11,,11.3,,92.0,86.2,O
10.1,79,8,,10.1,,47.2,91.1,O
10.2,93,9,,9.7,,55.0,78.1,X
10.3,106,11,,10.4,,72.7,76.0,X
10.4,79,4,,5.1,,43.6,91.7,O
10.5,65,8,,12.3,,152.9,121.7,O
10.6,66,7,,10.6,,92.4,99.1,O
10.7,60,9,,15.0,,116.8,77.0,X
10.8,53,7,,13.2,,97.5,119.8,O
10.9,67,8,,11.9,,73.8,103.4,O
11.0,210,23,,11.0,,73.4,79.5,X
11.1,1029,134,,13.0,,92.5,87.4,O
11.2,108,8,,7.4,,44.5,65.4,X
11.3,107,14,,13.1,,110.7,79.3,X
11.4,81,8,,9.9,,84.6,85.3,O
11.5,92,12,,13.0,,97.0,66.3,X
11.6,58,3,,5.2,,24.2,79.2,X
11.7,74,10,,13.5,,135.6,128.9,O
11.8,49,1,,2.0,,10.3,44.3,X
11.9,43,5,,11.6,,51.6,75.7,X
12.0,56,7,,12.5,,70.1,46.7,X
12.2,42,8,,19.0,,98.0,77.5,X
12.3,54,5,,9.3,,50.1,46.6,X
12.4,50,7,,14.0,,139.8,75.3,X
12.5,88,10,,11.4,,70.8,87.0,O
12.6,57,8,,14.0,,79.4,65.6,X
12.7,72,6,,8.3,,64.2,68.6,X
12.8,94,13,,13.8,,88.2,85.6,O
12.9,84,9,,10.7,,134.4,83.4,O
13.0,88,17,,19.3,,108.9,87.0,O
13.1,288,35,,12.2,,80.9,77.0,X
13.2,587,77,,13.1,,80.5,74.1,X
13.3,557,63,,11.3,,67.6,76.7,X
13.4,256,33,,12.9,,76.1,75.4,X
13.5,65,7,,10.8,,59.6,91.7,O
13.6,47,4,,8.5,,32.3,99.3,O
13.7,34,3,,8.8,,53.3,43.4,X
