bin,n,win_count,place_count,win_rate,place_rate,win_roi,place_roi,decision_80pct
A|1,2919,227,,7.8,,78.8,75.2,X
A|2,1405,128,,9.1,,85.3,84.4,O
A|3,2927,233,,8.0,,90.2,78.8,X
A|4,483,55,,11.4,,96.8,77.9,X
A|9,273,16,,5.9,,56.1,70.6,X
B|1,3016,240,,8.0,,80.6,82.8,O
B|2,1444,124,,8.6,,76.2,73.3,X
B|3,3216,272,,8.5,,88.2,86.9,O
B|4,531,37,,7.0,,85.5,73.8,X
B|9,289,24,,8.3,,92.1,82.6,O
C|1,2013,130,,6.5,,79.9,85.5,O
C|2,1285,82,,6.4,,82.1,87.6,O
C|3,2758,171,,6.2,,87.0,80.7,O
C|4,277,15,,5.4,,80.6,59.2,X
C|9,191,13,,6.8,,33.2,59.4,X
D|1,1883,128,,6.8,,75.2,79.7,X
D|2,1153,76,,6.6,,89.0,79.6,X
D|3,2701,166,,6.1,,104.3,80.0,O
D|4,287,15,,5.2,,41.6,53.9,X
D|9,219,14,,6.4,,44.7,74.9,X
E|1,479,29,,6.1,,69.0,84.7,O
E|2,420,23,,5.5,,41.8,74.3,X
E|3,862,43,,5.0,,50.3,65.9,X
E|4,38,2,,5.3,,52.0,29.8,X
E|9,48,0,,0.0,,0.0,46.7,X
