bin,n,win_count,place_count,win_rate,place_rate,win_roi,place_roi,decision_80pct
10.0,64,7,,10.9,,41.8,58.7,X
11.0,48,8,,16.7,,53.9,61.3,X
12.0,74,10,,13.5,,109.6,63.3,X
13.0,81,17,,21.0,,173.9,129.2,O
14.0,82,6,,7.3,,137.3,116.8,O
15.0,72,13,,18.1,,109.7,84.4,O
16.0,91,12,,13.2,,100.4,83.1,O
17.0,92,9,,9.8,,93.2,54.9,X
18.0,102,7,,6.9,,32.9,85.5,O
19.0,105,14,,13.3,,90.1,77.4,X
20.0,108,10,,9.3,,71.5,62.8,X
21.0,103,9,,8.7,,41.8,113.6,O
22.0,91,7,,7.7,,47.6,73.6,X
23.0,86,10,,11.6,,120.2,113.6,O
24.0,74,6,,8.1,,123.5,85.2,O
25.0,77,4,,5.2,,68.2,83.3,O
26.0,62,6,,9.7,,117.1,55.9,X
27.0,56,4,,7.1,,78.4,37.5,X
28.0,54,4,,7.4,,239.3,84.7,O
29.0,47,0,,0.0,,0.0,71.6,X
30.0,47,2,,4.3,,79.5,140.2,O
31.0,41,3,,7.3,,118.0,103.1,O
32.0,34,1,,2.9,,15.3,19.5,X
35.0,31,2,,6.5,,296.7,94.9,O
7.0,44,4,,9.1,,24.8,76.1,X
8.0,41,6,,14.6,,43.6,84.3,O
9.0,48,5,,10.4,,36.2,56.6,X
