bin,n,win_count,place_count,win_rate,place_rate,win_roi,place_roi,decision_80pct
0|1,2005,669,,33.4,,89.9,88.7,O
0|2,2020,403,,20.0,,86.3,82.6,O
0|3,2065,259,,12.5,,82.4,78.5,X
0|4,2079,222,,10.7,,92.6,86.3,O
0|5,2068,128,,6.2,,65.3,76.0,X
0|6,1958,99,,5.1,,86.5,74.3,X
1|1,1500,459,,30.6,,85.6,82.6,O
1|2,1608,304,,18.9,,73.1,78.7,X
1|3,1516,224,,14.8,,83.6,75.1,X
1|4,1631,183,,11.2,,86.5,76.4,X
1|5,1587,141,,8.9,,81.1,72.6,X
1|6,1500,93,,6.2,,65.4,62.8,X
2|1,4602,1322,,28.7,,78.2,82.6,O
2|2,4435,917,,20.7,,82.5,83.4,O
2|3,4327,646,,14.9,,78.2,80.2,O
2|4,4195,486,,11.6,,83.0,81.1,O
2|5,3854,323,,8.4,,76.6,80.7,O
2|6,3630,237,,6.5,,72.4,78.3,X
3|1,5381,1532,,28.5,,80.4,85.2,O
3|2,5213,949,,18.2,,78.7,81.7,O
3|3,5144,681,,13.2,,72.1,80.6,O
3|4,5071,488,,9.6,,73.9,77.9,X
3|5,5021,368,,7.3,,78.6,77.7,X
3|6,4757,253,,5.3,,68.8,80.0,O
4|1,2306,594,,25.8,,70.6,79.5,X
4|2,2507,434,,17.3,,80.5,84.2,O
4|3,2734,291,,10.6,,68.9,72.9,X
4|4,2789,227,,8.1,,75.8,73.2,X
4|5,2974,175,,5.9,,60.8,66.8,X
4|6,2974,135,,4.5,,58.4,73.7,X
