bin,n,win_count,place_count,win_rate,place_rate,win_roi,place_roi,decision_80pct
1|111,103,8,,7.8,,21.8,77.1,X
1|121,63,11,,17.5,,184.6,101.8,O
1|122,88,16,,18.2,,100.8,76.9,X
1|211,116,19,,16.4,,68.4,66.9,X
1|22,106,14,,13.2,,46.2,97.0,O
1|221,245,38,,15.5,,127.8,77.6,X
1|222,5214,691,,13.3,,77.1,80.9,O
1|223,249,40,,16.1,,85.0,68.9,X
1|232,1477,189,,12.8,,81.6,76.5,X
1|233,844,92,,10.9,,72.8,72.8,X
1|32,61,10,,16.4,,65.8,52.4,X
1|322,235,47,,20.0,,91.9,68.2,X
1|323,395,60,,15.2,,76.5,76.5,X
1|33,68,9,,13.2,,55.6,64.4,X
1|332,173,21,,12.1,,54.9,79.5,X
1|333,578,72,,12.5,,100.9,79.2,X
2|111,119,16,,13.4,,200.7,103.7,O
2|121,82,14,,17.1,,104.7,92.2,O
2|122,122,12,,9.8,,71.5,86.0,O
2|132,34,7,,20.6,,177.7,153.9,O
2|211,280,27,,9.6,,100.4,75.2,X
2|212,37,3,,8.1,,47.9,87.7,O
2|22,210,34,,16.2,,98.2,93.2,O
2|221,420,42,,10.0,,72.1,83.3,O
2|222,8744,963,,11.0,,73.6,79.3,X
2|223,424,55,,13.0,,110.0,77.7,X
2|232,2333,234,,10.0,,96.2,81.1,O
2|233,1637,165,,10.1,,69.2,70.4,X
2|32,85,11,,12.9,,58.7,69.4,X
2|322,327,34,,10.4,,57.4,66.3,X
2|323,635,74,,11.7,,79.8,75.2,X
2|33,102,7,,6.9,,52.0,79.0,X
2|332,262,21,,8.0,,52.8,79.8,X
2|333,1052,107,,10.2,,67.7,71.9,X
3|111,198,22,,11.1,,108.7,100.4,O
3|121,82,7,,8.5,,40.2,48.4,X
3|122,190,25,,13.2,,150.0,83.8,O
3|132,63,8,,12.7,,63.1,51.1,X
3|211,420,36,,8.6,,74.0,74.0,X
3|212,40,3,,7.5,,44.7,51.7,X
3|22,312,41,,13.1,,126.7,91.2,O
3|221,705,89,,12.6,,81.6,82.5,O
3|222,14165,1506,,10.6,,83.6,80.1,O
3|223,714,91,,12.7,,73.5,71.0,X
3|232,4054,379,,9.3,,78.9,76.0,X
3|233,2859,249,,8.7,,65.2,75.6,X
3|32,127,14,,11.0,,149.2,89.9,O
3|321,51,5,,9.8,,92.1,80.2,O
3|322,536,49,,9.1,,90.8,77.3,X
3|323,998,76,,7.6,,66.9,71.2,X
3|33,203,18,,8.9,,96.1,56.4,X
3|332,478,48,,10.0,,81.8,84.9,O
3|333,1739,162,,9.3,,71.9,83.9,O
5|111,286,19,,6.6,,68.3,77.4,X
5|121,134,14,,10.4,,77.1,81.9,O
5|122,248,21,,8.5,,90.5,100.6,O
5|132,82,5,,6.1,,51.8,59.8,X
5|211,702,50,,7.1,,59.2,89.6,O
5|212,75,3,,4.0,,24.8,81.0,O
5|22,598,66,,11.0,,101.7,84.9,O
5|221,1093,113,,10.3,,81.6,79.1,X
5|222,20500,1954,,9.5,,80.5,81.5,O
5|223,1310,111,,8.5,,58.6,73.1,X
5|232,5788,489,,8.4,,83.2,78.9,X
5|233,4222,337,,8.0,,64.8,80.2,O
5|32,252,29,,11.5,,90.5,81.6,O
5|321,62,6,,9.7,,161.0,79.3,X
5|322,825,83,,10.1,,76.1,89.0,O
5|323,1805,156,,8.6,,86.7,70.3,X
5|33,352,35,,9.9,,149.9,84.6,O
5|332,736,57,,7.7,,75.6,77.5,X
5|333,2659,229,,8.6,,79.5,75.6,X
6|111,96,12,,12.5,,67.1,69.6,X
6|121,57,5,,8.8,,27.6,35.2,X
6|122,111,6,,5.4,,69.5,57.2,X
6|211,252,25,,9.9,,116.9,108.7,O
6|212,32,1,,3.1,,12.5,50.7,X
6|22,221,30,,13.6,,133.6,111.8,O
6|221,405,29,,7.2,,88.4,83.5,O
6|222,7772,663,,8.5,,72.5,81.5,O
6|223,519,49,,9.4,,98.5,74.9,X
6|232,2258,173,,7.7,,65.2,69.8,X
6|233,1762,125,,7.1,,80.6,77.2,X
6|32,91,9,,9.9,,78.7,67.4,X
6|321,36,5,,13.9,,187.1,97.0,O
6|322,357,27,,7.6,,98.1,84.1,O
