bin,n,win_count,place_count,win_rate,place_rate,win_roi,place_roi,decision_80pct
10.0,638,8,,1.3,,36.9,39.5,X
10.1,37,0,,0.0,,0.0,61.0,X
10.2,32,0,,0.0,,0.0,2.6,X
10.3,30,1,,3.3,,29.9,9.7,X
11.0,79,3,,3.8,,37.8,185.7,O
12.0,76,2,,2.6,,35.5,69.3,X
13.0,92,1,,1.1,,13.8,96.5,O
14.0,70,4,,5.7,,93.9,74.6,X
15.0,178,6,,3.4,,76.3,73.0,X
16.0,115,6,,5.2,,99.1,89.7,O
17.0,112,2,,1.8,,97.0,35.0,X
18.0,168,9,,5.4,,144.8,109.0,O
19.0,120,2,,1.7,,5.3,51.4,X
20.0,239,11,,4.6,,94.1,75.9,X
21.0,156,3,,1.9,,23.5,111.2,O
22.0,234,5,,2.1,,46.1,67.8,X
23.0,241,11,,4.6,,95.6,77.8,X
24.0,313,16,,5.1,,95.1,78.5,X
24.1,33,2,,6.1,,5.3,66.8,X
25.0,425,16,,3.8,,50.9,99.7,O
25.1,48,6,,12.5,,490.0,106.3,O
26.0,368,14,,3.8,,68.9,47.7,X
26.1,45,1,,2.2,,60.3,52.9,X
27.0,384,18,,4.7,,31.6,79.9,X
27.1,51,5,,9.8,,67.8,65.4,X
28.0,461,19,,4.1,,64.8,72.3,X
28.1,68,4,,5.9,,5.5,46.5,X
29.0,417,28,,6.7,,75.7,70.0,X
29.1,56,3,,5.4,,29.6,66.4,X
30.0,668,38,,5.7,,73.0,78.7,X
30.1,101,8,,7.9,,45.4,65.8,X
31.0,510,26,,5.1,,62.2,91.9,O
31.1,87,10,,11.5,,92.7,110.4,O
32.0,517,33,,6.4,,77.7,89.9,O
32.1,105,10,,9.5,,64.5,70.9,X
33.0,655,49,,7.5,,65.6,75.6,X
33.1,150,14,,9.3,,46.4,73.1,X
33.2,30,1,,3.3,,1.6,165.1,O
34.0,699,49,,7.0,,90.5,86.5,O
34.1,134,7,,5.2,,28.0,77.1,X
34.2,37,7,,18.9,,107.7,78.2,X
35.0,803,61,,7.6,,70.4,66.1,X
35.1,115,13,,11.3,,152.9,104.2,O
35.2,36,5,,13.9,,52.3,109.0,O
36.0,828,67,,8.1,,62.5,76.7,X
36.1,132,15,,11.4,,59.0,75.8,X
36.2,43,6,,14.0,,126.4,88.4,O
37.0,750,60,,8.0,,88.7,77.0,X
37.1,137,17,,12.4,,78.5,67.9,X
37.2,43,4,,9.3,,69.2,97.6,O
38.0,914,100,,10.9,,83.0,85.7,O
38.1,144,15,,10.4,,51.0,56.1,X
38.2,46,4,,8.7,,79.4,36.7,X
39.0,744,84,,11.3,,105.4,82.5,O
39.1,96,9,,9.4,,48.2,70.7,X
39.2,37,4,,10.8,,50.0,63.5,X
40.0,896,81,,9.0,,70.6,80.8,O
40.1,136,14,,10.3,,48.4,59.2,X
40.2,41,2,,4.9,,222.4,146.0,O
41.0,732,75,,10.2,,117.0,89.8,O
41.1,107,7,,6.5,,49.7,63.8,X
42.0,814,76,,9.3,,104.8,90.0,O
42.1,128,14,,10.9,,99.5,63.9,X
42.2,38,4,,10.5,,43.2,64.3,X
43.0,824,84,,10.2,,114.4,81.5,O
43.1,140,14,,10.0,,111.6,113.7,O
43.2,48,1,,2.1,,13.3,58.2,X
44.0,799,84,,10.5,,86.4,83.0,O
44.1,165,15,,9.1,,87.4,69.3,X
44.2,58,9,,15.5,,102.2,97.1,O
45.0,772,51,,6.6,,48.7,76.0,X
45.1,172,14,,8.1,,47.0,68.8,X
45.2,66,5,,7.6,,23.8,39.1,X
45.3,33,2,,6.1,,31.0,45.4,X
46.0,771,64,,8.3,,74.2,88.2,O
46.1,183,12,,6.6,,67.4,58.9,X
46.2,55,2,,3.6,,29.7,71.1,X
46.3,35,7,,20.0,,115.0,75.3,X
47.0,706,67,,9.5,,82.3,82.4,O
47.1,158,14,,8.9,,95.1,81.2,O
