bin,n,win_count,place_count,win_rate,place_rate,win_roi,place_roi,decision_80pct
A|1,1788,426,,23.8,,81.3,83.1,O
A|10,1088,36,,3.3,,58.1,69.3,X
A|11,888,37,,4.2,,95.9,84.3,O
A|12,789,29,,3.7,,84.5,78.2,X
A|13,563,20,,3.6,,118.0,89.2,O
A|14,485,19,,3.9,,150.6,105.3,O
A|15,345,7,,2.0,,28.4,83.3,O
A|16,172,3,,1.7,,20.5,73.5,X
A|2,1749,305,,17.4,,81.8,81.5,O
A|3,1691,233,,13.8,,90.4,80.5,O
A|4,1617,171,,10.6,,74.4,81.1,O
A|5,1564,145,,9.3,,89.5,80.4,O
A|6,1526,124,,8.1,,103.3,80.6,O
A|7,1394,92,,6.6,,71.2,84.9,O
A|8,1347,75,,5.6,,79.3,70.6,X
A|9,1174,47,,4.0,,82.3,76.5,X
B|1,1120,261,,23.3,,88.4,84.1,O
B|10,847,23,,2.7,,69.8,65.0,X
B|11,777,26,,3.3,,83.9,67.1,X
B|12,671,23,,3.4,,78.5,81.4,O
B|13,491,12,,2.4,,47.8,58.4,X
B|14,390,7,,1.8,,42.0,76.9,X
B|15,267,15,,5.6,,209.2,83.5,O
B|16,133,4,,3.0,,134.0,55.5,X
B|17,34,0,,0.0,,0.0,49.4,X
B|2,1185,187,,15.8,,83.3,84.0,O
B|3,1187,153,,12.9,,90.2,85.6,O
B|4,1192,100,,8.4,,63.8,78.5,X
B|5,1212,107,,8.8,,109.9,90.6,O
B|6,1146,61,,5.3,,57.9,72.9,X
B|7,1137,58,,5.1,,72.5,74.2,X
B|8,1063,47,,4.4,,71.0,68.9,X
B|9,951,37,,3.9,,78.3,73.4,X
C|1,1206,236,,19.6,,74.5,78.1,X
C|10,1188,35,,2.9,,53.4,69.2,X
C|11,1023,33,,3.2,,65.1,83.7,O
C|12,846,21,,2.5,,57.2,61.9,X
C|13,726,21,,2.9,,58.9,65.7,X
C|14,554,8,,1.4,,68.1,67.4,X
C|15,381,11,,2.9,,100.3,63.7,X
C|16,197,3,,1.5,,95.9,101.8,O
C|17,39,1,,2.6,,216.7,128.6,O
C|18,34,0,,0.0,,0.0,88.8,O
C|2,1385,180,,13.0,,67.7,78.3,X
C|3,1517,157,,10.3,,78.0,82.6,O
C|4,1585,119,,7.5,,78.9,79.7,X
C|5,1673,99,,5.9,,69.9,75.2,X
C|6,1598,90,,5.6,,69.0,77.2,X
C|7,1558,69,,4.4,,61.2,72.1,X
C|8,1432,50,,3.5,,66.1,71.1,X
C|9,1368,44,,3.2,,63.0,82.0,O
D|1,343,54,,15.7,,68.5,84.8,O
D|10,636,15,,2.4,,66.7,59.9,X
D|11,589,13,,2.2,,32.8,64.1,X
D|12,466,5,,1.1,,37.3,43.8,X
D|13,397,4,,1.0,,45.2,67.2,X
D|14,325,9,,2.8,,43.1,68.5,X
D|15,247,2,,0.8,,33.1,80.9,O
D|16,114,2,,1.8,,126.5,103.6,O
D|2,550,65,,11.8,,63.3,66.2,X
D|3,634,64,,10.1,,99.7,78.0,X
D|4,741,47,,6.3,,86.8,75.6,X
D|5,749,32,,4.3,,48.5,81.2,O
D|6,861,41,,4.8,,71.1,76.7,X
D|7,839,39,,4.6,,92.4,69.1,X
D|8,858,18,,2.1,,57.3,73.5,X
D|9,780,22,,2.8,,80.2,71.3,X
S|1,2411,709,,29.4,,91.5,88.0,O
S|10,932,48,,5.2,,64.2,71.4,X
S|11,875,44,,5.0,,57.4,79.5,X
S|12,714,29,,4.1,,97.8,86.3,O
S|13,574,32,,5.6,,121.1,88.0,O
S|14,483,21,,4.3,,118.2,90.9,O
S|15,300,6,,2.0,,55.7,88.5,O
S|16,180,4,,2.2,,30.1,58.2,X
S|17,46,0,,0.0,,0.0,35.2,X
S|2,1985,386,,19.4,,83.8,78.2,X
S|3,1801,290,,16.1,,85.1,83.9,O
S|4,1640,228,,13.9,,93.7,82.2,O
S|5,1511,174,,11.5,,84.6,89.9,O
S|6,1359,110,,8.1,,73.3,76.9,X
S|7,1353,121,,8.9,,111.6,78.4,X
S|8,1138,86,,7.6,,94.2,74.7,X
S|9,1064,73,,6.9,,109.0,86.6,O
