bin,n,win_count,place_count,win_rate,place_rate,win_roi,place_roi,decision_80pct
02|S,30,4,,13.3,,39.7,123.7,O
03|S,32,3,,9.4,,45.4,46.1,X
04|A,166,8,,4.8,,21.7,52.9,X
04|B,93,3,,3.2,,42.7,32.9,X
04|C,50,2,,4.0,,64.3,40.4,X
04|S,175,21,,12.0,,79.9,81.5,O
06|A,161,6,,3.7,,61.8,81.1,O
06|B,104,1,,1.0,,7.4,48.8,X
06|C,58,2,,3.4,,47.8,68.0,X
06|S,132,10,,7.6,,133.8,62.3,X
09|A,184,12,,6.5,,159.6,89.9,O
09|B,111,3,,2.7,,135.9,91.9,O
09|C,72,1,,1.4,,18.6,36.0,X
09|S,142,14,,9.9,,92.9,66.9,X
12|A,422,23,,5.5,,69.8,90.0,O
12|B,272,16,,5.9,,174.8,100.2,O
12|C,219,2,,0.9,,8.9,57.0,X
12|S,352,25,,7.1,,91.8,76.8,X
14|S,48,7,,14.6,,106.2,70.6,X
15|A,1467,104,,7.1,,89.6,76.0,X
15|B,1197,64,,5.3,,84.0,67.6,X
15|C,889,30,,3.4,,44.8,65.8,X
15|D,144,4,,2.8,,63.2,81.1,O
15|S,1112,110,,9.9,,76.1,64.3,X
17|A,60,15,,25.0,,55.3,79.5,X
17|S,119,42,,35.3,,85.1,84.4,O
18|A,4416,281,,6.4,,69.7,81.0,O
18|B,3463,192,,5.5,,92.1,79.6,X
18|C,2472,103,,4.2,,85.0,74.6,X
18|D,457,9,,2.0,,30.9,43.3,X
18|S,3369,445,,13.2,,80.8,77.0,X
21|S,40,5,,12.5,,62.3,104.0,O
22|A,35,5,,14.3,,69.4,67.3,X
22|S,79,11,,13.9,,78.4,79.1,X
23|A,90,8,,8.9,,191.3,68.5,X
23|S,141,17,,12.1,,46.7,73.9,X
24|A,587,59,,10.1,,64.9,81.0,O
24|B,269,22,,8.2,,82.4,78.9,X
24|C,131,9,,6.9,,66.4,79.0,X
24|S,674,107,,15.9,,75.2,77.1,X
25|A,168,22,,13.1,,100.8,76.6,X
25|B,56,11,,19.6,,288.5,128.5,O
25|C,38,4,,10.5,,42.4,31.4,X
25|S,213,41,,19.2,,97.2,94.8,O
26|A,1750,132,,7.5,,82.7,84.8,O
26|B,913,36,,3.9,,70.7,67.5,X
26|C,523,15,,2.9,,81.3,85.8,O
26|D,34,0,,0.0,,0.0,44.6,X
26|S,1581,175,,11.1,,88.1,83.0,O
28|A,230,31,,13.5,,60.6,64.2,X
28|B,108,12,,11.1,,39.7,43.8,X
28|C,74,9,,12.2,,136.9,93.8,O
28|S,412,66,,16.0,,61.1,74.3,X
29|A,2990,200,,6.7,,75.3,78.8,X
29|B,1788,88,,4.9,,79.9,79.1,X
29|C,1191,60,,5.0,,77.5,74.1,X
29|D,96,3,,3.1,,62.9,42.8,X
29|S,3015,357,,11.8,,78.1,78.9,X
31|A,636,99,,15.6,,70.9,72.8,X
31|B,303,38,,12.5,,90.8,72.4,X
31|C,204,24,,11.8,,45.3,67.2,X
31|S,877,210,,23.9,,79.8,82.5,O
32|A,7156,473,,6.6,,72.6,76.0,X
32|B,4712,263,,5.6,,83.7,81.3,O
32|C,3190,145,,4.5,,70.6,74.5,X
32|D,461,10,,2.2,,35.6,70.6,X
32|S,6480,748,,11.5,,75.9,77.7,X
34|A,1477,293,,19.8,,70.4,76.8,X
34|B,1023,180,,17.6,,70.7,77.3,X
34|C,678,109,,16.1,,61.6,79.9,X
34|D,103,13,,12.6,,52.8,69.1,X
34|S,1753,434,,24.8,,69.0,80.9,O
35|A,14518,1093,,7.5,,78.3,79.3,X
35|B,11126,718,,6.5,,82.4,78.3,X
35|C,8447,451,,5.3,,80.5,82.5,O
35|D,1473,62,,4.2,,77.5,62.1,X
35|S,10370,1264,,12.2,,81.6,80.0,O
37|A,2082,485,,23.3,,68.8,78.6,X
37|B,1324,273,,20.6,,71.2,80.4,O
37|C,852,150,,17.6,,69.5,82.1,O
37|D,149,27,,18.1,,63.7,83.9,O
37|S,2558,788,,30.8,,75.0,82.6,O
38|A,13173,1033,,7.8,,75.9,80.6,O
38|B,10629,683,,6.4,,75.4,78.4,X
38|C,8295,390,,4.7,,74.6,83.5,O
38|D,1690,68,,4.0,,79.8,66.5,X
38|S,9176,1153,,12.6,,84.9,84.2,O
62|A,49,0,,0.0,,0.0,82.0,O
62|B,50,0,,0.0,,0.0,20.0,X
62|C,32,2,,6.2,,387.2,198.9,O
