bin,n,win_count,place_count,win_rate,place_rate,win_roi,place_roi,decision_80pct
1,3829,1160,,30.3,,77.2,81.9,O
10,2695,64,,2.4,,71.1,74.8,X
11,2216,66,,3.0,,94.1,90.1,O
12,1810,41,,2.3,,92.3,75.7,X
13,1408,36,,2.6,,98.4,89.4,O
14,1087,15,,1.4,,69.5,83.2,O
15,701,13,,1.9,,88.4,103.6,O
16,441,12,,2.7,,68.6,86.4,O
17,106,2,,1.9,,101.3,60.8,X
18,47,0,,0.0,,0.0,102.0,O
2,3826,697,,18.2,,77.4,80.3,O
3,3825,522,,13.6,,79.1,80.2,O
4,3830,349,,9.1,,75.3,77.5,X
5,3818,267,,7.0,,78.6,72.5,X
6,3779,205,,5.4,,76.4,73.7,X
7,3689,161,,4.4,,86.0,78.4,X
8,3444,135,,3.9,,83.4,76.4,X
9,3103,80,,2.6,,65.1,62.6,X
