bin,n,win_count,place_count,win_rate,place_rate,win_roi,place_roi,decision_80pct
05|-1.0,11095,227,,2.0,,79.6,75.4,X
05|0.0,30746,1028,,3.3,,81.2,77.6,X
05|0.1,1365,73,,5.3,,82.0,87.0,O
05|0.2,1524,72,,4.7,,64.5,69.5,X
05|0.3,1446,74,,5.1,,83.2,84.2,O
05|0.4,1440,87,,6.0,,103.0,79.1,X
05|0.5,1436,74,,5.2,,66.2,75.3,X
05|0.6,1547,85,,5.5,,72.6,71.5,X
05|0.7,1460,94,,6.4,,80.1,79.5,X
05|0.8,1457,86,,5.9,,94.9,87.2,O
05|0.9,1490,110,,7.4,,96.4,79.3,X
05|1.0,1583,116,,7.3,,91.7,79.8,X
05|1.1,1573,98,,6.2,,67.1,71.0,X
05|1.2,1618,108,,6.7,,75.4,70.7,X
05|1.3,1889,146,,7.7,,73.8,80.5,O
05|1.4,1675,113,,6.7,,58.5,73.5,X
05|1.5,1731,135,,7.8,,69.9,66.6,X
05|1.6,1775,150,,8.5,,72.5,83.7,O
05|1.7,1825,162,,8.9,,71.2,81.2,O
05|1.8,1667,139,,8.3,,62.1,75.1,X
05|1.9,1773,162,,9.1,,75.6,76.0,X
05|2.0,1746,195,,11.2,,75.5,76.1,X
05|2.1,1639,195,,11.9,,88.6,81.7,O
05|2.2,1728,192,,11.1,,75.8,82.1,O
05|2.3,1794,220,,12.3,,70.6,79.5,X
05|2.4,1654,199,,12.0,,68.5,74.2,X
05|2.5,1645,230,,14.0,,72.6,78.3,X
05|2.6,1629,258,,15.8,,84.7,80.0,O
05|2.7,1609,262,,16.3,,83.3,85.0,O
05|2.8,1519,240,,15.8,,87.7,78.6,X
05|2.9,1390,242,,17.4,,86.0,80.9,O
05|3.0,1470,271,,18.4,,77.9,76.8,X
05|3.1,1413,282,,20.0,,76.8,79.9,X
05|3.2,1399,281,,20.1,,78.4,82.5,O
05|3.3,1215,259,,21.3,,77.6,81.4,O
05|3.4,1142,266,,23.3,,85.8,82.5,O
05|3.5,1087,241,,22.2,,74.4,81.1,O
05|3.6,1092,235,,21.5,,70.0,78.0,X
05|3.7,945,238,,25.2,,76.0,76.9,X
05|3.8,874,232,,26.5,,75.9,83.8,O
05|3.9,764,222,,29.1,,82.3,81.5,O
05|4.0,670,180,,26.9,,69.6,80.2,O
05|4.1,587,182,,31.0,,77.7,84.7,O
05|4.2,492,158,,32.1,,94.6,87.5,O
05|4.3,366,127,,34.7,,82.3,78.4,X
05|4.4,298,88,,29.5,,66.5,74.8,X
05|4.5,270,96,,35.6,,86.1,86.4,O
05|4.6,226,79,,35.0,,73.0,80.0,O
05|4.7,155,47,,30.3,,72.7,74.3,X
05|4.8,155,35,,22.6,,43.5,70.3,X
05|4.9,123,36,,29.3,,76.8,87.2,O
05|5.0,77,22,,28.6,,88.3,72.9,X
05|5.1,107,34,,31.8,,70.5,82.5,O
05|5.2,56,23,,41.1,,106.0,96.5,O
05|5.3,41,12,,29.3,,88.2,92.0,O
05|5.4,31,5,,16.1,,107.6,92.4,O
10|-1.0,4705,101,,2.1,,91.4,78.6,X
10|0.0,14977,491,,3.3,,79.9,77.8,X
10|0.1,624,22,,3.5,,63.7,72.9,X
10|0.2,735,26,,3.5,,52.4,71.7,X
10|0.3,689,30,,4.4,,69.8,91.9,O
10|0.4,695,26,,3.7,,62.5,68.8,X
10|0.5,697,34,,4.9,,72.6,81.1,O
10|0.6,705,38,,5.4,,99.9,68.1,X
10|0.7,714,29,,4.1,,55.4,71.0,X
10|0.8,657,45,,6.8,,99.6,75.4,X
10|0.9,714,32,,4.5,,68.9,78.3,X
10|1.0,702,43,,6.1,,74.0,74.4,X
10|1.1,736,43,,5.8,,64.7,64.5,X
10|1.2,800,66,,8.2,,101.2,86.5,O
10|1.3,783,51,,6.5,,60.7,81.2,O
10|1.4,853,55,,6.4,,43.5,67.1,X
10|1.5,847,60,,7.1,,70.1,73.9,X
10|1.6,836,66,,7.9,,66.4,65.3,X
10|1.7,834,62,,7.4,,67.7,78.3,X
10|1.8,770,79,,10.3,,83.2,82.7,O
10|1.9,833,109,,13.1,,91.3,79.4,X
