bin,n,win_count,place_count,win_rate,place_rate,win_roi,place_roi,decision_80pct
100,246,18,,7.3,,40.7,76.1,X
101,241,10,,4.1,,53.8,66.7,X
102,235,15,,6.4,,81.8,117.6,O
103,215,14,,6.5,,62.6,108.5,O
104,250,11,,4.4,,30.9,56.9,X
105,219,24,,11.0,,106.4,83.8,O
106,257,18,,7.0,,93.2,81.4,O
107,255,19,,7.5,,87.7,89.0,O
108,252,19,,7.5,,145.0,77.6,X
109,284,23,,8.1,,108.4,79.9,X
110,300,18,,6.0,,36.6,54.3,X
111,284,20,,7.0,,59.2,64.6,X
112,289,21,,7.3,,55.7,73.7,X
113,312,28,,9.0,,127.6,77.9,X
114,312,23,,7.4,,62.4,70.0,X
115,321,33,,10.3,,83.5,83.6,O
116,303,29,,9.6,,93.0,88.0,O
117,300,31,,10.3,,66.2,73.6,X
118,310,23,,7.4,,94.1,61.8,X
119,299,29,,9.7,,83.4,84.6,O
120,304,27,,8.9,,63.7,68.3,X
121,324,28,,8.6,,58.4,91.2,O
122,290,28,,9.7,,83.4,73.1,X
123,265,25,,9.4,,112.3,78.4,X
124,283,13,,4.6,,58.0,56.9,X
125,266,18,,6.8,,147.2,89.9,O
126,284,23,,8.1,,116.1,84.7,O
127,279,23,,8.2,,71.7,95.4,O
128,295,30,,10.2,,124.3,99.5,O
129,266,24,,9.0,,71.1,82.2,O
130,279,20,,7.2,,89.2,73.6,X
131,264,17,,6.4,,31.5,84.4,O
132,276,10,,3.6,,20.4,74.4,X
133,266,31,,11.7,,119.8,79.5,X
134,285,34,,11.9,,91.7,87.9,O
135,296,25,,8.4,,68.3,77.5,X
136,290,20,,6.9,,45.8,78.7,X
137,269,28,,10.4,,73.5,79.5,X
138,273,24,,8.8,,80.7,75.3,X
139,255,20,,7.8,,82.6,82.6,O
140,274,21,,7.7,,84.4,79.6,X
141,268,25,,9.3,,69.0,87.7,O
142,275,18,,6.5,,34.6,58.5,X
143,291,16,,5.5,,33.4,73.9,X
144,283,24,,8.5,,45.6,75.0,X
145,253,10,,4.0,,54.5,75.7,X
146,252,19,,7.5,,71.9,69.1,X
147,283,14,,4.9,,32.7,83.0,O
148,283,20,,7.1,,25.4,71.4,X
149,244,17,,7.0,,41.9,62.0,X
150,286,29,,10.1,,60.5,83.7,O
151,295,26,,8.8,,101.5,67.3,X
152,286,14,,4.9,,68.5,59.9,X
153,243,23,,9.5,,75.4,75.9,X
154,305,29,,9.5,,107.3,75.0,X
155,266,20,,7.5,,64.0,84.6,O
156,284,31,,10.9,,135.2,90.7,O
157,287,22,,7.7,,77.3,88.1,O
158,277,25,,9.0,,90.8,72.9,X
159,293,38,,13.0,,116.9,91.3,O
160,287,26,,9.1,,60.1,53.7,X
161,289,36,,12.5,,126.9,92.0,O
