bin,n,win_count,place_count,win_rate,place_rate,win_roi,place_roi,decision_80pct
01,5979,524,,8.8,,76.0,71.6,X
02,5995,540,,9.0,,82.0,81.5,O
03,5903,517,,8.8,,91.1,77.3,X
04,5960,472,,7.9,,67.8,73.3,X
05,5942,548,,9.2,,80.4,82.1,O
06,5906,565,,9.6,,88.8,78.9,X
07,5917,505,,8.5,,68.9,78.3,X
08,5891,567,,9.6,,84.9,80.0,O
09,5677,506,,8.9,,77.6,75.8,X
10,5492,525,,9.6,,80.1,84.4,O
11,5145,424,,8.2,,76.2,75.9,X
12,4776,417,,8.7,,71.9,75.8,X
13,4195,361,,8.6,,79.2,75.4,X
14,3694,312,,8.4,,77.8,82.2,O
15,2824,244,,8.6,,90.8,81.4,O
16,1705,132,,7.7,,70.6,81.8,O
17,382,32,,8.4,,86.9,103.5,O
18,336,34,,10.1,,91.7,94.2,O
