bin,n,win_count,place_count,win_rate,place_rate,win_roi,place_roi,decision_80pct
A|1,1901,627,,33.0,,79.4,84.4,O
A|2,12703,3011,,23.7,,78.9,82.0,O
A|3,116032,11512,,9.9,,81.0,79.6,X
A|4,1587,60,,3.8,,74.9,72.7,X
B|1,743,217,,29.2,,75.8,85.1,O
B|2,5994,1253,,20.9,,80.0,81.3,O
B|3,77585,6077,,7.8,,79.3,79.3,X
B|4,1798,37,,2.1,,70.3,78.1,X
C|1,605,188,,31.1,,90.7,82.9,O
C|2,3293,650,,19.7,,77.6,77.9,X
C|3,53322,3475,,6.5,,79.5,79.3,X
C|4,1385,28,,2.0,,66.3,66.3,X
D|1,411,115,,28.0,,71.0,84.7,O
D|2,2683,466,,17.4,,70.8,78.4,X
D|3,46588,2879,,6.2,,74.6,75.8,X
D|4,1314,29,,2.2,,91.6,55.0,X
E|1,104,30,,28.8,,93.3,80.3,O
E|2,641,99,,15.4,,78.1,82.9,O
E|3,13167,698,,5.3,,71.5,74.9,X
E|4,489,7,,1.4,,24.3,41.9,X
