bin,n,win_count,place_count,win_rate,place_rate,win_roi,place_roi,decision_80pct
A|1,891,260,,29.2,,79.5,84.1,O
A|2,896,142,,15.8,,74.4,83.2,O
A|3,918,115,,12.5,,87.7,86.3,O
A|4,879,84,,9.6,,77.6,82.4,O
A|5,897,79,,8.8,,92.2,79.9,X
A|6,861,62,,7.2,,96.6,82.4,O
A|7,803,45,,5.6,,66.0,78.2,X
B|1,602,149,,24.8,,67.5,74.7,X
B|2,636,112,,17.6,,80.2,76.4,X
B|3,705,78,,11.1,,75.5,80.6,O
B|4,694,59,,8.5,,101.1,80.6,O
B|5,744,46,,6.2,,68.8,75.7,X
B|6,762,43,,5.6,,122.9,88.3,O
B|7,755,24,,3.2,,44.1,63.8,X
C|1,292,64,,21.9,,60.7,78.2,X
C|2,339,62,,18.3,,88.6,84.8,O
C|3,383,39,,10.2,,86.3,71.3,X
C|4,423,35,,8.3,,82.0,73.2,X
C|5,488,25,,5.1,,75.7,74.9,X
C|6,492,16,,3.3,,52.2,77.2,X
C|7,488,26,,5.3,,128.7,84.3,O
D|1,102,21,,20.6,,74.1,74.3,X
D|2,124,9,,7.3,,46.9,78.6,X
D|3,144,9,,6.2,,53.5,66.6,X
D|4,192,9,,4.7,,38.9,63.1,X
D|5,212,6,,2.8,,59.0,56.1,X
D|6,228,9,,3.9,,56.7,64.0,X
D|7,210,6,,2.9,,50.8,55.6,X
S|1,1161,386,,33.2,,82.8,85.8,O
S|2,1042,219,,21.0,,76.6,81.5,O
S|3,892,142,,15.9,,80.7,73.8,X
S|4,838,100,,11.9,,71.2,83.0,O
S|5,678,68,,10.0,,86.3,78.8,X
S|6,597,48,,8.0,,61.6,80.6,O
S|7,568,42,,7.4,,103.8,96.2,O
