bin,n,win_count,place_count,win_rate,place_rate,win_roi,place_roi,decision_80pct
1,6620,1001,,15.1,,87.8,84.2,O
10,4912,289,,5.9,,70.9,82.7,O
11,4478,273,,6.1,,88.9,81.4,O
12,4014,239,,6.0,,72.3,75.0,X
13,3305,174,,5.3,,73.3,74.3,X
14,2861,157,,5.5,,81.6,73.4,X
15,2070,77,,3.7,,64.2,65.2,X
16,1158,55,,4.7,,74.9,85.9,O
17,280,15,,5.4,,102.9,64.7,X
18,196,3,,1.5,,12.5,59.5,X
2,6495,871,,13.4,,88.4,80.0,O
3,6396,691,,10.8,,78.0,76.1,X
4,6315,633,,10.0,,78.9,80.2,O
5,6172,577,,9.3,,90.2,79.0,X
6,6000,543,,9.0,,77.2,80.6,O
7,5851,475,,8.1,,70.0,75.3,X
8,5656,412,,7.3,,73.7,75.6,X
9,5228,379,,7.2,,75.6,76.6,X
