bin,n,win_count,place_count,win_rate,place_rate,win_roi,place_roi,decision_80pct
A|1,840,256,,30.5,,83.7,82.0,O
A|10,584,20,,3.4,,109.1,89.4,O
A|11,435,11,,2.5,,77.7,129.7,O
A|12,357,13,,3.6,,132.6,67.7,X
A|13,288,11,,3.8,,124.5,63.7,X
A|14,198,5,,2.5,,143.0,69.4,X
A|15,132,1,,0.8,,16.4,116.2,O
A|16,81,3,,3.7,,126.5,133.4,O
A|2,917,170,,18.5,,74.9,81.2,O
A|3,936,129,,13.8,,74.3,80.7,O
A|4,923,99,,10.7,,90.0,83.2,O
A|5,904,52,,5.8,,78.3,72.7,X
A|6,866,45,,5.2,,67.7,70.3,X
A|7,832,39,,4.7,,98.9,77.2,X
A|8,721,21,,2.9,,54.4,75.2,X
A|9,657,16,,2.4,,46.0,49.6,X
B|1,490,128,,26.1,,69.0,77.4,X
B|10,466,3,,0.6,,11.4,58.3,X
B|11,377,13,,3.4,,98.4,70.5,X
B|12,306,4,,1.3,,84.7,83.5,O
B|13,234,5,,2.1,,63.6,58.4,X
B|14,185,2,,1.1,,22.0,44.3,X
B|15,118,3,,2.5,,58.1,112.9,O
B|16,63,2,,3.2,,23.6,5.8,X
B|2,612,83,,13.6,,62.3,70.6,X
B|3,650,89,,13.7,,75.0,80.1,O
B|4,647,50,,7.7,,72.1,77.3,X
B|5,631,43,,6.8,,70.9,71.8,X
B|6,635,24,,3.8,,54.6,69.1,X
B|7,621,25,,4.0,,101.2,86.5,O
B|8,606,27,,4.5,,86.7,84.1,O
B|9,540,22,,4.1,,115.4,78.6,X
C|1,602,152,,25.2,,66.4,84.3,O
C|10,713,12,,1.7,,42.9,60.1,X
C|11,576,17,,3.0,,99.1,80.8,O
C|12,484,7,,1.4,,48.9,68.3,X
C|13,383,2,,0.5,,26.9,110.6,O
C|14,278,3,,1.1,,68.8,109.5,O
C|15,202,3,,1.5,,118.3,66.1,X
C|16,120,4,,3.3,,56.8,69.0,X
C|17,32,0,,0.0,,0.0,0.0,X
C|2,667,113,,16.9,,78.3,77.5,X
C|3,697,74,,10.6,,67.6,75.5,X
C|4,776,62,,8.0,,75.3,78.4,X
C|5,851,61,,7.2,,84.2,73.5,X
C|6,903,43,,4.8,,74.9,74.4,X
C|7,864,28,,3.2,,62.8,68.3,X
C|8,902,32,,3.5,,90.1,78.6,X
C|9,791,20,,2.5,,80.7,60.9,X
D|1,132,27,,20.5,,58.8,66.9,X
D|10,384,8,,2.1,,85.9,56.1,X
D|11,375,11,,2.9,,116.1,90.0,O
D|12,295,7,,2.4,,152.5,78.4,X
D|13,232,8,,3.4,,114.7,62.9,X
D|14,209,1,,0.5,,7.9,96.6,O
D|15,128,2,,1.6,,102.2,159.6,O
D|16,87,1,,1.1,,10.7,122.0,O
D|2,188,24,,12.8,,61.1,80.9,O
D|3,259,38,,14.7,,90.1,78.1,X
D|4,291,16,,5.5,,48.8,70.6,X
D|5,370,18,,4.9,,58.5,62.7,X
D|6,412,27,,6.6,,87.1,78.8,X
D|7,464,15,,3.2,,64.8,72.0,X
D|8,501,17,,3.4,,88.5,60.3,X
D|9,429,11,,2.6,,40.0,58.6,X
S|1,1765,597,,33.8,,81.1,83.3,O
S|10,544,21,,3.9,,104.8,102.8,O
S|11,449,14,,3.1,,85.6,78.6,X
S|12,365,10,,2.7,,68.0,83.8,O
S|13,267,9,,3.4,,155.3,129.4,O
S|14,216,4,,1.9,,100.6,87.2,O
S|15,119,4,,3.4,,134.1,84.9,O
S|16,88,2,,2.3,,116.1,88.7,O
S|2,1439,307,,21.3,,87.4,85.0,O
S|3,1282,191,,14.9,,88.0,82.5,O
S|4,1188,122,,10.3,,72.2,74.2,X
S|5,1056,93,,8.8,,86.3,75.7,X
S|6,954,66,,6.9,,96.9,76.7,X
S|7,902,54,,6.0,,94.2,86.1,O
S|8,705,36,,5.1,,96.0,79.3,X
S|9,681,11,,1.6,,43.9,62.4,X
