bin,n,win_count,place_count,win_rate,place_rate,win_roi,place_roi,decision_80pct
A1|A,6210,356,,5.7,,81.7,79.0,X
A1|B,3754,216,,5.8,,79.2,84.7,O
A1|C,2204,99,,4.5,,66.7,73.6,X
A1|D,1773,87,,4.9,,69.2,83.1,O
A1|E,477,18,,3.8,,95.6,86.5,O
A2|A,4916,225,,4.6,,73.1,80.0,O
A2|B,3979,199,,5.0,,86.4,82.9,O
A2|C,2482,117,,4.7,,92.7,79.0,X
A2|D,2008,89,,4.4,,73.8,74.2,X
A2|E,542,30,,5.5,,93.8,81.5,O
A3|A,4043,186,,4.6,,86.3,80.3,O
A3|B,3913,181,,4.6,,72.8,79.7,X
A3|C,2573,84,,3.3,,59.1,82.5,O
A3|D,2291,92,,4.0,,72.5,73.6,X
A3|E,615,15,,2.4,,35.1,57.1,X
A4|A,3418,140,,4.1,,70.0,80.0,O
A4|B,3612,143,,4.0,,77.7,70.5,X
A4|C,2710,95,,3.5,,75.4,77.4,X
A4|D,2416,93,,3.8,,84.1,75.6,X
A4|E,652,20,,3.1,,39.2,63.3,X
B1|A,1744,35,,2.0,,93.1,83.7,O
B1|B,1751,28,,1.6,,82.5,80.9,O
B1|C,1206,14,,1.2,,48.5,100.2,O
B1|D,1086,19,,1.7,,70.5,67.5,X
B1|E,353,2,,0.6,,8.8,61.1,X
B2|A,955,19,,2.0,,82.4,93.2,O
B2|B,1391,22,,1.6,,62.8,76.5,X
B2|C,1047,19,,1.8,,108.6,96.8,O
B2|D,1017,22,,2.2,,100.6,88.6,O
B2|E,356,5,,1.4,,22.5,71.3,X
