bin,n,win_count,place_count,win_rate,place_rate,win_roi,place_roi,decision_80pct
0.0,59,2,,3.4,,175.4,104.2,O
0.1,1167,18,,1.5,,76.8,79.8,X
0.2,4026,67,,1.7,,83.9,74.6,X
0.3,1391,33,,2.4,,62.9,76.1,X
0.4,4815,124,,2.6,,76.8,84.8,O
0.5,817,20,,2.4,,71.5,65.4,X
0.6,2827,114,,4.0,,75.6,70.3,X
0.7,1878,87,,4.6,,82.9,75.3,X
0.8,1925,115,,6.0,,87.6,81.9,O
0.9,1562,101,,6.5,,72.6,77.6,X
1.0,713,67,,9.4,,102.1,93.4,O
1.1,1281,95,,7.4,,72.9,79.6,X
1.2,782,73,,9.3,,70.3,70.8,X
1.3,1096,85,,7.8,,59.5,73.4,X
1.4,1517,174,,11.5,,85.8,77.6,X
1.5,430,46,,10.7,,69.5,76.9,X
1.6,1640,236,,14.4,,78.3,78.8,X
1.7,277,39,,14.1,,70.7,76.3,X
1.8,448,65,,14.5,,70.7,77.3,X
1.9,656,117,,17.8,,90.5,84.8,O
2.0,158,21,,13.3,,60.3,87.7,O
2.1,888,166,,18.7,,82.6,84.5,O
2.2,127,24,,18.9,,65.0,74.9,X
2.3,514,126,,24.5,,90.2,80.4,O
2.4,551,119,,21.6,,74.9,70.2,X
2.5,139,36,,25.9,,84.7,94.6,O
2.6,798,225,,28.2,,81.0,82.8,O
2.7,146,29,,19.9,,55.7,77.0,X
2.8,97,22,,22.7,,81.4,82.1,O
2.9,205,54,,26.3,,65.2,85.6,O
3.0,100,36,,36.0,,90.7,95.6,O
3.1,780,275,,35.3,,76.9,80.8,O
3.2,111,48,,43.2,,88.9,98.6,O
3.3,85,37,,43.5,,83.8,85.1,O
3.4,181,76,,42.0,,70.6,80.8,O
3.5,139,54,,38.8,,64.6,84.7,O
