bin,n,win_count,place_count,win_rate,place_rate,win_roi,place_roi,decision_80pct
10|2,192,12,,6.2,,48.6,83.6,O
10|3,100,12,,12.0,,124.9,91.3,O
10|5,148,11,,7.4,,103.5,83.3,O
11|2,198,15,,7.6,,49.0,102.7,O
11|3,69,6,,8.7,,19.4,71.3,X
11|5,132,6,,4.5,,67.3,75.7,X
12|2,166,10,,6.0,,70.5,63.0,X
12|3,52,5,,9.6,,291.7,95.6,O
12|5,124,9,,7.3,,55.1,59.7,X
13|2,146,10,,6.8,,174.1,83.1,O
13|3,52,4,,7.7,,44.5,40.2,X
13|5,111,6,,5.4,,54.6,69.0,X
14|2,111,6,,5.4,,54.7,39.1,X
14|3,42,3,,7.1,,44.0,97.8,O
14|5,94,8,,8.5,,137.0,59.0,X
15|2,79,1,,1.3,,2.8,70.6,X
15|5,82,6,,7.3,,77.6,98.3,O
16|2,57,8,,14.0,,109.6,85.1,O
16|5,70,1,,1.4,,1.0,69.7,X
1|2,248,35,,14.1,,75.0,70.2,X
1|3,96,12,,12.5,,62.7,85.5,O
1|5,161,22,,13.7,,77.2,77.8,X
2|2,243,43,,17.7,,147.6,104.0,O
2|3,91,12,,13.2,,124.2,83.8,O
2|5,172,18,,10.5,,50.5,72.6,X
3|2,245,25,,10.2,,93.6,80.6,O
3|3,103,10,,9.7,,52.5,76.1,X
3|5,150,13,,8.7,,66.4,100.0,O
4|2,253,30,,11.9,,80.4,79.6,X
4|3,91,12,,13.2,,86.8,117.4,O
4|5,163,15,,9.2,,47.8,38.9,X
5|2,236,25,,10.6,,77.7,75.5,X
5|3,103,13,,12.6,,61.5,69.4,X
5|5,168,17,,10.1,,105.1,87.0,O
6|2,232,39,,16.8,,144.0,108.8,O
6|3,109,17,,15.6,,116.6,86.7,O
6|5,170,15,,8.8,,40.4,88.8,O
7|2,205,20,,9.8,,133.9,90.7,O
7|3,98,11,,11.2,,64.5,71.4,X
7|5,148,13,,8.8,,51.5,73.4,X
8|2,203,15,,7.4,,40.2,78.6,X
8|3,88,6,,6.8,,34.1,55.8,X
8|5,169,15,,8.9,,61.3,57.8,X
9|2,228,14,,6.1,,47.4,67.2,X
9|3,100,13,,13.0,,73.5,65.0,X
9|5,169,13,,7.7,,39.0,66.1,X
