bin,n,win_count,place_count,win_rate,place_rate,win_roi,place_roi,decision_80pct
1.0|1.0,2152,294,,13.7,,81.9,75.9,X
1.0|10.0,332,29,,8.7,,67.4,92.1,O
1.0|11.0,273,25,,9.2,,122.0,92.2,O
1.0|12.0,208,17,,8.2,,102.3,72.3,X
1.0|13.0,158,14,,8.9,,63.1,76.8,X
1.0|14.0,134,11,,8.2,,47.6,44.5,X
1.0|15.0,86,8,,9.3,,36.3,98.4,O
1.0|16.0,60,5,,8.3,,43.4,51.1,X
1.0|17.0,31,4,,12.9,,318.2,127.2,O
1.0|2.0,3006,403,,13.4,,78.4,77.8,X
1.0|3.0,2036,223,,11.0,,60.2,74.8,X
1.0|4.0,1515,147,,9.7,,76.1,74.0,X
1.0|5.0,1101,126,,11.4,,96.2,89.8,O
1.0|6.0,853,85,,10.0,,84.4,89.8,O
1.0|7.0,671,52,,7.7,,63.3,73.0,X
1.0|8.0,527,42,,8.0,,67.3,70.2,X
1.0|9.0,444,42,,9.5,,83.4,80.7,O
10.0|1.0,648,46,,7.1,,79.0,66.3,X
10.0|10.0,356,19,,5.3,,72.9,81.1,O
10.0|11.0,313,15,,4.8,,65.4,87.7,O
10.0|12.0,278,16,,5.8,,127.5,106.3,O
10.0|13.0,238,13,,5.5,,108.0,85.0,O
10.0|14.0,170,7,,4.1,,101.6,90.8,O
10.0|15.0,113,4,,3.5,,155.1,85.0,O
10.0|16.0,91,8,,8.8,,462.2,124.0,O
10.0|17.0,30,1,,3.3,,30.0,38.5,X
10.0|2.0,395,27,,6.8,,73.3,61.2,X
10.0|3.0,479,31,,6.5,,38.5,67.7,X
10.0|4.0,463,25,,5.4,,46.4,87.5,O
10.0|5.0,517,31,,6.0,,70.4,92.0,O
10.0|6.0,485,25,,5.2,,67.9,86.5,O
10.0|7.0,503,24,,4.8,,61.7,70.1,X
10.0|8.0,444,19,,4.3,,77.3,73.4,X
10.0|9.0,395,19,,4.8,,72.6,74.5,X
11.0|1.0,543,37,,6.8,,117.9,90.3,O
11.0|10.0,285,11,,3.9,,69.9,81.7,O
