bin,n,win_count,place_count,win_rate,place_rate,win_roi,place_roi,decision_80pct
1.0,30396,3226,,10.6,,80.1,76.4,X
10.0,13228,846,,6.4,,79.2,83.8,O
11.0,11225,694,,6.2,,83.2,79.5,X
12.0,9383,576,,6.1,,88.7,81.9,O
13.0,7663,470,,6.1,,76.0,72.9,X
14.0,6204,388,,6.3,,79.0,77.7,X
15.0,4600,249,,5.4,,75.0,88.9,O
16.0,3185,191,,6.0,,90.7,83.8,O
17.0,778,50,,6.4,,92.5,88.3,O
18.0,507,42,,8.3,,75.0,63.0,X
2.0,29359,3951,,13.5,,72.1,76.4,X
3.0,27797,3230,,11.6,,74.9,77.2,X
4.0,26124,2534,,9.7,,79.4,79.9,X
5.0,24321,2132,,8.8,,81.2,81.5,O
6.0,21957,1844,,8.4,,81.7,83.4,O
7.0,19794,1411,,7.1,,73.0,78.5,X
8.0,17602,1215,,6.9,,77.1,80.2,O
9.0,15440,1044,,6.8,,82.5,78.3,X
