bin,n,win_count,place_count,win_rate,place_rate,win_roi,place_roi,decision_80pct
05|A1,47,6,,12.8,,126.7,66.8,X
06|A1,109,6,,5.5,,83.3,61.3,X
06|A2,108,1,,0.9,,0.6,45.1,X
07|A1,301,21,,7.0,,84.6,57.0,X
07|A2,289,8,,2.8,,61.0,44.6,X
07|B1,209,2,,1.0,,19.8,34.4,X
08|A1,705,44,,6.2,,74.3,69.4,X
08|A2,677,26,,3.8,,61.8,71.5,X
08|A3,613,21,,3.4,,59.6,72.9,X
08|B1,380,5,,1.3,,45.2,58.1,X
09|A1,919,43,,4.7,,85.3,85.6,O
09|A2,886,25,,2.8,,48.8,55.0,X
09|A3,828,32,,3.9,,62.1,73.1,X
09|A4,739,33,,4.5,,100.8,70.3,X
09|B1,422,6,,1.4,,68.6,76.4,X
10|A1,1144,70,,6.1,,74.3,67.0,X
10|A2,1123,48,,4.3,,79.9,82.0,O
10|A3,1080,52,,4.8,,75.4,81.5,O
10|A4,1009,41,,4.1,,77.6,75.6,X
10|B1,661,16,,2.4,,82.8,72.9,X
10|B2,498,2,,0.4,,4.7,52.1,X
11|A1,1144,68,,5.9,,85.4,78.6,X
11|A2,1133,56,,4.9,,78.3,84.5,O
11|A3,1077,38,,3.5,,62.2,74.3,X
11|A4,1053,36,,3.4,,80.5,85.2,O
11|B1,591,17,,2.9,,144.0,94.4,O
11|B2,447,7,,1.6,,77.3,63.6,X
12|A1,1202,57,,4.7,,67.8,72.9,X
12|A2,1162,70,,6.0,,100.7,81.9,O
12|A3,1119,56,,5.0,,104.5,89.9,O
12|A4,1086,54,,5.0,,85.5,72.1,X
12|B1,542,8,,1.5,,39.8,60.5,X
12|B2,389,7,,1.8,,165.9,96.1,O
13|A1,1188,65,,5.5,,90.2,87.8,O
13|A2,1156,41,,3.5,,66.4,68.2,X
13|A3,1116,40,,3.6,,62.9,74.8,X
13|A4,1074,37,,3.4,,74.9,74.3,X
13|B1,608,16,,2.6,,124.2,71.8,X
13|B2,486,8,,1.6,,76.8,77.3,X
14|A1,1233,62,,5.0,,73.1,73.8,X
14|A2,1208,59,,4.9,,86.9,72.6,X
14|A3,1162,50,,4.3,,73.8,79.3,X
14|A4,1164,46,,4.0,,72.5,78.0,X
14|B1,582,19,,3.3,,141.7,105.9,O
14|B2,479,11,,2.3,,118.2,58.1,X
15|A1,990,72,,7.3,,107.4,84.6,O
15|A2,963,39,,4.0,,61.6,67.0,X
15|A3,931,31,,3.3,,50.5,77.8,X
15|A4,913,38,,4.2,,71.3,78.9,X
15|B1,396,3,,0.8,,19.5,93.4,O
15|B2,304,3,,1.0,,41.5,55.2,X
16|A1,3523,168,,4.8,,83.5,76.4,X
16|A2,3391,134,,4.0,,70.1,77.3,X
16|A3,3358,143,,4.3,,89.1,79.6,X
16|A4,3246,155,,4.8,,92.0,81.2,O
16|B1,1578,33,,2.1,,104.8,91.9,O
16|B2,1402,25,,1.8,,97.4,91.6,O
17|A1,476,25,,5.3,,103.6,77.5,X
17|A2,458,17,,3.7,,45.8,68.9,X
17|A3,445,17,,3.8,,69.2,87.0,O
17|A4,428,14,,3.3,,84.3,81.8,O
17|B1,167,1,,0.6,,5.7,76.6,X
17|B2,134,2,,1.5,,30.0,61.5,X
18|A1,2099,92,,4.4,,66.1,79.3,X
18|A2,2045,89,,4.4,,76.9,69.0,X
18|A3,1977,81,,4.1,,75.5,73.5,X
18|A4,1913,80,,4.2,,95.1,77.3,X
18|B1,698,15,,2.1,,69.8,97.4,O
18|B2,573,7,,1.2,,90.0,70.7,X
