bin,n,win_count,place_count,win_rate,place_rate,win_roi,place_roi,decision_80pct
1200,2596,209,,8.1,,85.1,75.9,X
1400,3679,309,,8.4,,78.9,76.1,X
1600,3982,375,,9.4,,80.6,78.1,X
2000,4832,467,,9.7,,70.6,74.5,X
2200,1987,196,,9.9,,77.7,79.5,X
3000,53,4,,7.5,,56.1,85.9,O
