bin,n,win_count,place_count,win_rate,place_rate,win_roi,place_roi,decision_80pct
-0.1,115,10,,8.7,,60.7,64.4,X
-0.2,110,13,,11.8,,95.0,72.3,X
-0.3,109,14,,12.8,,141.3,89.0,O
-0.4,159,17,,10.7,,103.9,97.7,O
-0.5,133,17,,12.8,,68.9,69.8,X
-0.6,149,22,,14.8,,120.5,89.7,O
-0.7,140,15,,10.7,,79.8,52.2,X
-0.8,114,12,,10.5,,60.0,58.6,X
-0.9,166,13,,7.8,,129.8,70.2,X
-1.0,147,17,,11.6,,98.4,115.2,O
-1.1,124,12,,9.7,,56.5,73.0,X
-1.2,125,10,,8.0,,35.0,58.8,X
-1.3,150,13,,8.7,,97.8,69.5,X
-1.4,152,16,,10.5,,91.9,68.3,X
-1.5,144,23,,16.0,,100.1,112.7,O
-1.6,135,13,,9.6,,64.9,66.7,X
-1.7,146,8,,5.5,,23.3,58.1,X
-1.8,166,15,,9.0,,63.0,84.4,O
-1.9,157,21,,13.4,,72.5,65.9,X
-10.0,185,13,,7.0,,74.9,64.4,X
-10.1,194,9,,4.6,,44.4,54.0,X
-10.2,184,11,,6.0,,50.8,52.4,X
-10.3,161,8,,5.0,,23.9,93.2,O
-10.4,157,14,,8.9,,61.1,59.8,X
-10.5,188,23,,12.2,,88.5,63.2,X
-10.6,160,11,,6.9,,64.0,67.1,X
-10.7,178,14,,7.9,,129.8,65.4,X
-10.8,173,25,,14.5,,90.2,82.3,O
-10.9,175,15,,8.6,,61.9,92.7,O
-11.0,168,11,,6.5,,44.7,94.1,O
-11.1,183,17,,9.3,,77.8,73.9,X
-11.2,154,10,,6.5,,70.8,96.8,O
-11.3,153,13,,8.5,,98.3,77.0,X
-11.4,140,9,,6.4,,67.8,83.6,O
-11.5,157,15,,9.6,,61.5,78.5,X
-11.6,153,10,,6.5,,54.7,48.3,X
-11.7,157,8,,5.1,,48.2,56.0,X
-11.8,164,15,,9.1,,87.4,81.0,O
-11.9,141,18,,12.8,,78.9,73.1,X
-12.0,234,43,,18.4,,90.6,68.2,X
-12.1,151,17,,11.3,,118.4,128.5,O
-12.2,144,11,,7.6,,90.7,84.8,O
-12.3,146,13,,8.9,,78.3,64.9,X
-12.4,159,11,,6.9,,63.7,73.6,X
-12.5,162,5,,3.1,,19.4,62.3,X
-12.6,143,5,,3.5,,48.8,84.2,O
-12.7,139,12,,8.6,,122.5,80.5,O
-12.8,150,18,,12.0,,121.0,76.5,X
-12.9,146,13,,8.9,,82.9,61.8,X
-13.0,154,10,,6.5,,27.8,66.0,X
-13.1,128,15,,11.7,,57.4,74.1,X
-13.2,131,5,,3.8,,22.4,58.2,X
-13.3,121,13,,10.7,,98.9,103.7,O
-13.4,138,10,,7.2,,23.6,77.7,X
-13.5,140,6,,4.3,,21.3,100.9,O
-13.6,135,9,,6.7,,63.5,86.6,O
-13.7,122,10,,8.2,,35.4,68.8,X
-13.8,143,9,,6.3,,56.0,59.6,X
-13.9,131,11,,8.4,,73.4,90.9,O
-14.0,159,8,,5.0,,108.8,81.4,O
-14.1,108,11,,10.2,,118.7,86.6,O
-14.2,110,9,,8.2,,80.7,82.6,O
-14.3,125,10,,8.0,,102.3,127.9,O
-14.4,121,13,,10.7,,66.2,108.2,O
-14.5,124,9,,7.3,,27.5,61.1,X
-14.6,128,5,,3.9,,67.8,57.2,X
-14.7,132,13,,9.8,,83.9,114.2,O
-14.8,131,9,,6.9,,39.3,61.6,X
-14.9,111,11,,9.9,,68.4,80.5,O
-15.0,714,167,,23.4,,84.3,91.6,O
-15.1,114,10,,8.8,,97.7,88.1,O
-15.2,97,8,,8.2,,112.9,98.3,O
-15.3,108,7,,6.5,,121.8,65.2,X
-15.4,87,7,,8.0,,151.8,90.1,O
-15.5,102,10,,9.8,,115.0,72.6,X
-15.6,97,6,,6.2,,65.9,83.4,O
-15.7,104,5,,4.8,,42.0,47.7,X
-15.8,90,8,,8.9,,76.3,66.6,X
-15.9,101,6,,5.9,,60.7,80.2,O
-16.0,134,5,,3.7,,67.8,52.0,X
-16.1,88,6,,6.8,,76.7,82.9,O
-16.2,81,8,,9.9,,134.0,99.3,O
-16.3,97,11,,11.3,,204.4,105.3,O
-16.4,91,11,,12.1,,163.1,105.3,O
-16.5,92,8,,8.7,,99.7,121.5,O
-16.6,108,7,,6.5,,66.2,77.9,X
-16.7,81,6,,7.4,,33.4,51.7,X
-16.8,89,3,,3.4,,15.1,73.4,X
-16.9,84,1,,1.2,,5.4,52.0,X
-17.0,130,8,,6.2,,86.2,90.9,O
-17.1,109,5,,4.6,,100.3,78.9,X
-17.2,70,4,,5.7,,25.5,90.3,O
-17.3,73,7,,9.6,,166.3,120.3,O
-17.4,79,6,,7.6,,52.4,66.9,X
-17.5,78,8,,10.3,,63.8,62.1,X
-17.6,83,5,,6.0,,102.6,64.6,X
-17.7,93,5,,5.4,,132.2,66.1,X
-17.8,79,4,,5.1,,82.0,107.1,O
-17.9,73,5,,6.8,,277.7,103.4,O
-18.0,1170,168,,14.4,,97.8,80.6,O
-18.1,68,4,,5.9,,98.0,69.0,X
-18.2,86,3,,3.5,,97.7,52.6,X
-18.3,67,7,,10.4,,71.0,68.9,X
-18.4,83,5,,6.0,,63.4,70.0,X
-18.5,68,4,,5.9,,70.6,87.5,O
-18.6,63,7,,11.1,,56.7,140.6,O
-18.7,80,5,,6.2,,28.7,51.7,X
-18.8,71,2,,2.8,,127.1,77.1,X
-18.9,74,8,,10.8,,196.1,63.5,X
-19.0,99,6,,6.1,,32.7,83.0,O
-19.1,76,5,,6.6,,29.0,84.9,O
-19.2,60,3,,5.0,,76.4,82.9,O
-19.3,53,3,,5.7,,85.6,82.3,O
-19.4,68,5,,7.4,,75.6,86.6,O
-19.5,68,5,,7.4,,53.6,62.3,X
-19.6,64,0,,0.0,,0.0,65.5,X
-19.7,57,4,,7.0,,122.2,74.8,X
-19.8,60,2,,3.3,,47.2,63.2,X
-19.9,65,4,,6.2,,116.6,126.5,O
-2.0,166,19,,11.4,,77.2,86.0,O
-2.1,151,12,,7.9,,74.3,82.0,O
-2.2,151,14,,9.3,,51.1,57.3,X
-2.3,152,18,,11.8,,89.9,100.5,O
-2.4,151,13,,8.6,,60.5,78.8,X
-2.5,177,13,,7.3,,82.6,77.3,X
-2.6,172,19,,11.0,,47.8,63.8,X
-2.7,169,14,,8.3,,59.7,76.5,X
-2.8,170,20,,11.8,,164.5,80.3,O
-2.9,160,14,,8.8,,63.2,94.5,O
-20.0,1220,83,,6.8,,95.7,83.7,O
-20.1,47,1,,2.1,,3.8,163.9,O
-20.2,54,3,,5.6,,57.7,83.0,O
-20.3,52,4,,7.7,,67.0,42.7,X
-20.4,53,3,,5.7,,109.3,35.5,X
-20.5,58,2,,3.4,,20.5,106.7,O
-20.6,57,5,,8.8,,43.3,42.6,X
-20.7,59,1,,1.7,,27.9,36.2,X
-20.8,44,3,,6.8,,50.1,18.4,X
-20.9,54,3,,5.6,,115.5,39.2,X
-21.0,299,11,,3.7,,93.2,84.7,O
-21.1,42,1,,2.4,,39.8,38.0,X
-21.2,49,3,,6.1,,172.1,92.0,O
-21.3,52,3,,5.8,,78.4,54.0,X
-21.4,46,4,,8.7,,101.1,51.2,X
-21.5,46,3,,6.5,,109.5,68.2,X
-21.6,50,0,,0.0,,0.0,98.1,O
-21.7,36,3,,8.3,,43.9,39.2,X
-21.8,54,0,,0.0,,0.0,25.3,X
-21.9,38,2,,5.3,,31.1,71.8,X
-22.0,42,2,,4.8,,147.9,102.5,O
-22.1,42,2,,4.8,,35.5,134.0,O
-22.2,40,1,,2.5,,7.1,15.1,X
-22.3,34,1,,2.9,,26.5,40.5,X
-22.4,50,2,,4.0,,26.8,71.9,X
-22.5,34,1,,2.9,,3.5,94.9,O
-22.6,46,1,,2.2,,21.4,24.6,X
-22.7,36,2,,5.6,,69.8,19.8,X
-22.9,39,0,,0.0,,0.0,209.9,O
