bin,n,win_count,place_count,win_rate,place_rate,win_roi,place_roi,decision_80pct
1|01,735,228,,31.0,,81.2,84.2,O
1|03,1743,562,,32.2,,79.9,85.3,O
1|04,807,253,,31.4,,83.1,80.3,O
1|05,315,87,,27.6,,68.8,86.8,O
1|07,249,68,,27.3,,74.7,84.0,O
2|01,5110,1066,,20.9,,75.3,80.6,O
2|03,11703,2590,,22.1,,79.2,80.9,O
2|04,5384,1159,,21.5,,77.7,81.4,O
2|05,2128,434,,20.4,,77.8,83.0,O
2|06,230,38,,16.5,,71.5,66.3,X
2|07,1556,345,,22.2,,84.9,82.1,O
3|01,67715,5318,,7.9,,80.4,80.1,O
3|02,511,36,,7.0,,74.7,80.6,O
3|03,142732,11553,,8.1,,79.6,78.1,X
3|04,66012,5186,,7.9,,80.1,78.9,X
3|05,24095,1906,,7.9,,75.4,76.9,X
3|06,3233,202,,6.2,,59.3,78.3,X
3|07,19159,1528,,8.0,,75.4,78.7,X
3|11,237,30,,12.7,,75.3,89.5,O
4|01,1667,36,,2.2,,81.6,63.0,X
4|03,2964,76,,2.6,,73.2,71.3,X
4|04,1497,37,,2.5,,57.2,68.1,X
4|05,520,10,,1.9,,46.7,45.2,X
4|06,70,1,,1.4,,2.7,30.7,X
4|07,405,7,,1.7,,76.0,66.3,X
