bin,n,win_count,place_count,win_rate,place_rate,win_roi,place_roi,decision_80pct
A|0,1007,210,,20.9,,75.5,83.9,O
A|1,316,53,,16.8,,83.3,84.9,O
A|10,537,40,,7.4,,86.3,84.3,O
A|11,462,33,,7.1,,71.3,99.2,O
A|12,427,17,,4.0,,60.3,64.5,X
A|13,378,17,,4.5,,120.4,79.1,X
A|14,308,12,,3.9,,83.3,66.0,X
A|15,290,10,,3.4,,90.2,61.3,X
A|16,261,15,,5.7,,110.2,83.0,O
A|17,185,7,,3.8,,46.8,33.1,X
A|18,163,6,,3.7,,88.4,105.8,O
A|19,148,3,,2.0,,48.6,111.2,O
A|2,388,72,,18.6,,94.4,74.3,X
A|20,144,6,,4.2,,140.9,105.4,O
A|21,113,5,,4.4,,129.4,138.1,O
A|22,112,5,,4.5,,111.0,107.1,O
A|23,89,2,,2.2,,19.2,59.4,X
A|24,69,1,,1.4,,126.6,78.0,X
A|25,66,1,,1.5,,36.7,187.8,O
A|26,38,0,,0.0,,0.0,183.0,O
A|27,45,0,,0.0,,0.0,7.7,X
A|28,30,1,,3.3,,8.7,18.9,X
A|3,463,55,,11.9,,91.0,85.6,O
A|4,465,63,,13.5,,77.5,69.5,X
A|5,576,60,,10.4,,85.7,72.1,X
A|6,632,71,,11.2,,86.1,81.8,O
A|7,596,41,,6.9,,66.8,77.7,X
A|8,667,54,,8.1,,113.1,82.4,O
A|9,581,31,,5.3,,62.6,61.8,X
B|0,639,116,,18.2,,84.0,82.0,O
B|1,212,25,,11.8,,72.9,71.3,X
B|10,395,19,,4.8,,60.0,80.5,O
B|11,366,18,,4.9,,79.1,59.0,X
B|12,310,15,,4.8,,56.0,57.7,X
B|13,271,9,,3.3,,67.0,71.5,X
B|14,266,9,,3.4,,50.5,42.9,X
B|15,229,9,,3.9,,84.7,70.0,X
B|16,219,7,,3.2,,47.7,84.9,O
B|17,161,9,,5.6,,129.7,76.5,X
B|18,139,4,,2.9,,18.7,83.5,O
B|19,108,1,,0.9,,8.5,66.2,X
B|2,280,38,,13.6,,83.0,91.5,O
B|20,109,4,,3.7,,60.8,63.0,X
B|21,97,0,,0.0,,0.0,30.4,X
B|22,101,1,,1.0,,25.4,32.4,X
B|23,78,1,,1.3,,42.8,109.7,O
B|24,73,1,,1.4,,63.6,67.8,X
B|25,53,1,,1.9,,34.1,70.1,X
B|26,50,3,,6.0,,204.0,117.2,O
B|27,31,2,,6.5,,288.1,39.5,X
B|28,34,1,,2.9,,17.3,34.0,X
B|3,285,35,,12.3,,61.6,77.5,X
B|4,369,44,,11.9,,101.6,90.0,O
B|5,375,38,,10.1,,94.6,89.2,O
B|6,495,34,,6.9,,66.4,79.6,X
B|7,449,33,,7.3,,100.4,83.3,O
B|8,460,23,,5.0,,83.7,72.6,X
B|9,441,22,,5.0,,39.4,71.6,X
C|0,700,109,,15.6,,80.8,83.3,O
C|1,264,33,,12.5,,69.1,77.8,X
C|10,624,41,,6.6,,114.1,69.5,X
C|11,510,21,,4.1,,72.4,63.9,X
C|12,487,21,,4.3,,88.5,81.5,O
C|13,428,11,,2.6,,67.1,74.1,X
C|14,417,14,,3.4,,70.7,92.0,O
C|15,358,7,,2.0,,59.5,67.8,X
C|16,295,11,,3.7,,78.9,67.6,X
C|17,252,9,,3.6,,55.7,66.9,X
C|18,221,3,,1.4,,9.8,64.0,X
C|19,158,3,,1.9,,14.8,52.5,X
C|2,357,40,,11.2,,75.0,84.4,O
C|20,148,2,,1.4,,102.1,80.8,O
C|21,160,6,,3.8,,59.9,71.2,X
C|22,136,1,,0.7,,93.8,97.6,O
C|23,101,3,,3.0,,133.4,59.4,X
C|24,92,4,,4.3,,121.5,65.2,X
C|25,70,2,,2.9,,193.7,108.3,O
C|26,56,0,,0.0,,0.0,47.0,X
C|27,48,1,,2.1,,179.1,85.5,O
C|28,31,0,,0.0,,0.0,127.7,O
C|3,371,33,,8.9,,47.5,74.2,X
C|4,466,55,,11.8,,87.7,75.1,X
C|5,496,43,,8.7,,83.2,81.7,O
C|6,619,51,,8.2,,61.9,80.1,O
C|7,597,34,,5.7,,62.6,72.0,X
C|8,640,47,,7.3,,64.7,75.4,X
C|9,596,27,,4.5,,56.0,74.7,X
D|0,215,31,,14.4,,85.8,92.3,O
D|1,83,11,,13.3,,78.9,81.1,O
D|10,270,10,,3.7,,74.0,63.0,X
D|11,280,12,,4.3,,93.7,68.9,X
D|12,236,11,,4.7,,91.8,84.8,O
D|13,239,8,,3.3,,72.4,73.5,X
D|14,223,2,,0.9,,4.7,45.2,X
D|15,173,4,,2.3,,38.6,121.6,O
D|16,153,6,,3.9,,135.3,104.1,O
D|17,150,2,,1.3,,10.3,67.3,X
D|18,123,2,,1.6,,14.1,83.5,O
D|19,135,1,,0.7,,84.5,56.2,X
D|2,125,12,,9.6,,58.1,64.8,X
D|20,111,2,,1.8,,38.2,65.2,X
D|21,98,3,,3.1,,90.2,57.1,X
D|22,110,1,,0.9,,55.7,52.1,X
D|23,67,1,,1.5,,7.9,43.5,X
D|24,56,0,,0.0,,0.0,34.2,X
D|25,66,1,,1.5,,20.2,20.7,X
D|26,52,0,,0.0,,0.0,41.1,X
D|27,39,0,,0.0,,0.0,14.7,X
D|28,30,0,,0.0,,0.0,0.0,X
D|3,148,16,,10.8,,75.2,83.0,O
D|4,185,9,,4.9,,48.9,91.2,O
D|5,221,20,,9.0,,207.6,92.1,O
D|6,259,22,,8.5,,112.2,71.1,X
D|7,253,11,,4.3,,101.1,92.7,O
D|8,315,11,,3.5,,73.8,85.8,O
D|9,274,21,,7.7,,152.9,85.5,O
S|0,1815,507,,27.9,,90.2,86.0,O
S|1,470,91,,19.4,,93.0,79.3,X
S|10,625,38,,6.1,,58.8,74.5,X
S|11,578,42,,7.3,,91.8,88.2,O
S|12,509,41,,8.1,,72.9,85.4,O
S|13,395,17,,4.3,,72.5,95.1,O
S|14,337,22,,6.5,,100.2,85.3,O
S|15,274,12,,4.4,,50.5,86.9,O
S|16,263,11,,4.2,,112.5,75.9,X
S|17,227,10,,4.4,,148.1,71.9,X
S|18,156,7,,4.5,,90.7,80.2,O
S|19,140,5,,3.6,,117.5,94.3,O
S|2,551,96,,17.4,,69.1,66.5,X
S|20,134,3,,2.2,,45.7,96.5,O
S|21,86,1,,1.2,,7.0,63.0,X
S|22,89,5,,5.6,,105.9,55.5,X
S|23,67,1,,1.5,,22.5,29.4,X
S|24,78,3,,3.8,,58.1,49.5,X
S|25,51,1,,2.0,,23.0,26.5,X
S|26,34,0,,0.0,,0.0,25.4,X
S|27,35,1,,2.9,,130.8,55.7,X
S|28,34,2,,5.9,,325.7,126.9,O
S|3,555,77,,13.9,,68.1,79.5,X
S|4,677,112,,16.5,,99.8,87.1,O
S|5,697,88,,12.6,,76.4,75.7,X
S|6,856,113,,13.2,,101.9,87.8,O
S|7,750,98,,13.1,,102.6,86.5,O
