bin,n,win_count,place_count,win_rate,place_rate,win_roi,place_roi,decision_80pct
A|1,819,163,,19.9,,88.6,79.6,X
A|10,574,41,,7.1,,66.8,87.6,O
A|11,448,28,,6.2,,44.6,69.8,X
A|12,421,21,,5.0,,57.7,77.9,X
A|13,361,18,,5.0,,80.8,78.2,X
A|14,309,17,,5.5,,77.0,77.0,X
A|15,173,12,,6.9,,81.2,43.5,X
A|16,39,0,,0.0,,0.0,13.2,X
A|2,770,127,,16.5,,102.4,98.6,O
A|3,771,96,,12.5,,58.3,66.1,X
A|4,729,101,,13.9,,104.3,78.8,X
A|5,769,83,,10.8,,62.2,73.8,X
A|6,640,67,,10.5,,76.7,77.7,X
A|7,648,57,,8.8,,50.1,71.8,X
A|8,617,51,,8.3,,97.8,88.1,O
A|9,610,55,,9.0,,90.8,80.4,O
B|1,670,105,,15.7,,95.3,100.0,O
B|10,491,24,,4.9,,49.5,74.1,X
B|11,498,33,,6.6,,85.7,83.4,O
B|12,425,22,,5.2,,56.2,74.9,X
B|13,297,17,,5.7,,117.3,109.6,O
B|14,271,14,,5.2,,78.6,68.4,X
B|15,180,4,,2.2,,16.1,42.8,X
B|16,40,3,,7.5,,33.5,63.8,X
B|2,713,118,,16.5,,87.1,78.7,X
B|3,685,80,,11.7,,72.9,71.2,X
B|4,665,74,,11.1,,86.0,83.8,O
B|5,654,71,,10.9,,85.1,77.7,X
B|6,649,78,,12.0,,111.4,97.7,O
B|7,587,58,,9.9,,82.9,85.9,O
B|8,583,38,,6.5,,58.6,62.5,X
B|9,524,37,,7.1,,50.3,71.9,X
C|1,632,89,,14.1,,65.4,72.3,X
C|10,458,17,,3.7,,47.6,76.6,X
C|11,414,22,,5.3,,164.8,91.5,O
C|12,388,23,,5.9,,58.8,106.0,O
C|13,279,12,,4.3,,54.6,83.7,O
C|14,245,11,,4.5,,71.6,58.9,X
C|15,189,5,,2.6,,93.0,60.5,X
C|16,55,3,,5.5,,8.6,63.5,X
C|2,590,67,,11.4,,91.5,82.3,O
C|3,599,65,,10.9,,81.1,80.1,O
C|4,593,49,,8.3,,58.0,93.7,O
C|5,552,52,,9.4,,118.1,82.7,O
C|6,564,46,,8.2,,71.5,69.7,X
C|7,550,40,,7.3,,78.1,73.6,X
C|8,512,37,,7.2,,59.2,71.0,X
C|9,502,32,,6.4,,53.3,68.0,X
D|1,484,70,,14.5,,109.6,84.6,O
D|10,412,19,,4.6,,42.5,74.7,X
D|11,380,23,,6.1,,82.3,76.6,X
D|12,343,15,,4.4,,44.2,47.5,X
D|13,287,8,,2.8,,31.6,59.9,X
D|14,260,12,,4.6,,100.0,69.1,X
D|15,156,5,,3.2,,69.4,42.9,X
D|16,50,3,,6.0,,92.3,85.5,O
D|2,479,48,,10.0,,68.3,65.0,X
D|3,473,41,,8.7,,128.8,103.5,O
D|4,473,42,,8.9,,117.9,84.2,O
D|5,467,47,,10.1,,139.5,92.0,O
D|6,472,39,,8.3,,115.9,92.1,O
D|7,471,29,,6.2,,48.0,71.1,X
D|8,503,35,,7.0,,108.0,86.6,O
D|9,441,20,,4.5,,91.7,102.1,O
E|1,134,16,,11.9,,30.9,60.4,X
E|10,149,7,,4.7,,183.3,53.6,X
E|11,152,6,,3.9,,27.5,91.9,O
E|12,131,4,,3.1,,9.0,76.2,X
E|13,119,3,,2.5,,14.2,40.8,X
E|14,101,4,,4.0,,21.1,136.4,O
E|15,76,3,,3.9,,57.2,61.2,X
E|2,140,9,,6.4,,31.2,37.4,X
E|3,136,10,,7.4,,41.0,65.4,X
E|4,146,12,,8.2,,42.4,101.0,O
E|5,133,14,,10.5,,91.1,62.5,X
E|6,155,5,,3.2,,13.9,35.8,X
E|7,154,11,,7.1,,117.3,58.3,X
E|8,167,7,,4.2,,40.0,77.0,X
E|9,143,8,,5.6,,37.9,32.6,X
