bin,n,win_count,place_count,win_rate,place_rate,win_roi,place_roi,decision_80pct
1|1.0,683,175,,25.6,,79.5,80.9,O
1|10.0,67,10,,14.9,,67.4,67.3,X
1|11.0,61,7,,11.5,,92.6,66.8,X
1|12.0,47,8,,17.0,,92.6,76.3,X
1|13.0,41,3,,7.3,,52.1,59.8,X
1|2.0,1173,408,,34.8,,83.0,86.8,O
1|3.0,749,171,,22.8,,76.8,80.7,O
1|4.0,467,91,,19.5,,77.2,77.0,X
1|5.0,325,63,,19.4,,96.1,80.7,O
1|6.0,222,31,,14.0,,84.4,81.5,O
1|7.0,175,25,,14.3,,65.4,65.7,X
1|8.0,106,12,,11.3,,53.5,72.6,X
1|9.0,91,9,,9.9,,31.4,63.2,X
2|1.0,3469,510,,14.7,,74.8,79.9,X
2|10.0,1100,96,,8.7,,98.9,90.4,O
2|11.0,894,75,,8.4,,79.0,88.0,O
2|12.0,742,64,,8.6,,64.6,67.7,X
2|13.0,660,46,,7.0,,72.4,82.4,O
2|14.0,540,36,,6.7,,71.5,66.1,X
2|15.0,362,18,,5.0,,55.0,61.1,X
2|16.0,261,27,,10.3,,159.6,98.5,O
2|17.0,39,1,,2.6,,25.4,69.4,X
2|2.0,5731,1473,,25.7,,73.3,81.4,O
2|3.0,4664,931,,20.0,,86.1,84.4,O
2|4.0,3658,581,,15.9,,82.2,83.5,O
2|5.0,3041,395,,13.0,,88.1,80.4,O
2|6.0,2484,262,,10.5,,74.9,82.8,O
2|7.0,1912,183,,9.6,,79.1,78.1,X
2|8.0,1604,171,,10.7,,93.5,79.5,X
2|9.0,1434,128,,8.9,,80.6,87.1,O
3|1.0,11071,775,,7.0,,63.2,70.5,X
3|10.0,7194,288,,4.0,,80.5,81.4,O
3|11.0,6093,240,,3.9,,87.4,86.9,O
3|12.0,5182,181,,3.5,,81.3,78.9,X
3|13.0,4155,147,,3.5,,73.3,77.0,X
3|14.0,3496,130,,3.7,,73.1,73.8,X
3|15.0,2640,92,,3.5,,99.8,78.0,X
3|16.0,1729,64,,3.7,,87.4,67.1,X
3|17.0,265,4,,1.5,,79.3,109.5,O
3|18.0,207,9,,4.3,,64.5,67.3,X
3|2.0,9210,1514,,16.4,,67.9,76.6,X
3|3.0,10594,1263,,11.9,,75.0,78.2,X
3|4.0,11654,1106,,9.5,,81.1,79.2,X
3|5.0,11853,781,,6.6,,76.3,77.9,X
3|6.0,11244,684,,6.1,,77.5,78.9,X
3|7.0,10399,552,,5.3,,76.4,80.3,O
3|8.0,9509,447,,4.7,,80.7,78.4,X
3|9.0,8471,404,,4.8,,80.6,80.0,O
4|1.0,122,2,,1.6,,33.4,17.7,X
4|10.0,299,3,,1.0,,19.4,56.2,X
4|11.0,278,8,,2.9,,110.1,78.0,X
4|12.0,224,3,,1.3,,75.9,79.4,X
4|13.0,259,9,,3.5,,68.4,45.9,X
4|14.0,160,4,,2.5,,81.2,85.5,O
4|15.0,124,2,,1.6,,39.5,32.5,X
4|16.0,109,3,,2.8,,134.2,98.3,O
4|2.0,31,4,,12.9,,40.0,66.0,X
4|3.0,51,4,,7.8,,81.8,103.6,O
4|4.0,88,7,,8.0,,145.4,90.7,O
4|5.0,109,4,,3.7,,97.0,67.1,X
4|6.0,194,6,,3.1,,55.2,66.3,X
4|7.0,275,11,,4.0,,95.5,106.1,O
4|8.0,310,8,,2.6,,103.8,65.6,X
4|9.0,323,11,,3.4,,62.8,83.1,O
