bin,n,win_count,place_count,win_rate,place_rate,win_roi,place_roi,decision_80pct
1|1-3,16123,1659,,10.3,,81.7,77.5,X
1|10+,92,2,,2.2,,49.8,49.5,X
1|4-6,514,30,,5.8,,81.2,67.1,X
1|7-9,122,7,,5.7,,81.9,103.9,O
2|1-3,22412,2617,,11.7,,79.7,80.5,O
2|10+,2024,129,,6.4,,77.8,76.6,X
2|4-6,14489,1516,,10.5,,84.0,82.1,O
2|7-9,4622,380,,8.2,,80.0,80.9,O
3|1-3,8385,902,,10.8,,83.4,81.9,O
3|10+,12752,934,,7.3,,79.8,79.2,X
3|4-6,17021,1759,,10.3,,71.0,78.9,X
3|7-9,17002,1460,,8.6,,82.0,80.8,O
4|1-3,1534,142,,9.3,,83.2,78.9,X
4|10+,18913,1127,,6.0,,77.4,76.7,X
4|4-6,4147,377,,9.1,,76.1,76.1,X
4|7-9,8509,645,,7.6,,73.0,68.1,X
