bin,n,win_count,place_count,win_rate,place_rate,win_roi,place_roi,decision_80pct
A|01,1303,139,,10.7,,71.2,77.5,X
A|02,1792,170,,9.5,,64.5,71.5,X
A|03,1188,115,,9.7,,73.5,75.4,X
A|04,1583,161,,10.2,,77.6,84.1,O
A|05,2359,338,,14.3,,97.6,77.9,X
A|06,1257,112,,8.9,,48.6,65.4,X
A|07,1089,116,,10.7,,76.2,72.3,X
A|08,883,102,,11.6,,89.6,76.1,X
A|09,1343,150,,11.2,,97.1,83.1,O
A|10,1006,97,,9.6,,94.5,82.6,O
B|01,678,51,,7.5,,58.8,68.1,X
B|02,1074,94,,8.8,,49.9,76.6,X
B|03,880,52,,5.9,,67.4,77.7,X
B|04,994,85,,8.6,,99.9,86.0,O
B|05,930,75,,8.1,,60.6,74.2,X
B|06,676,53,,7.8,,72.1,77.5,X
B|07,599,54,,9.0,,72.1,80.3,O
B|08,522,60,,11.5,,95.4,95.0,O
B|09,686,65,,9.5,,97.1,80.9,O
B|10,582,45,,7.7,,80.8,84.2,O
C|01,462,36,,7.8,,97.2,76.7,X
C|02,675,55,,8.1,,100.7,84.7,O
C|03,1037,82,,7.9,,106.7,86.1,O
C|04,1012,66,,6.5,,73.0,69.4,X
C|05,1238,100,,8.1,,74.9,89.4,O
C|06,950,71,,7.5,,70.1,78.1,X
C|07,368,32,,8.7,,73.6,97.3,O
C|08,194,12,,6.2,,66.0,73.9,X
C|09,231,15,,6.5,,68.0,69.7,X
C|10,329,20,,6.1,,46.5,87.1,O
D|01,424,32,,7.5,,90.9,71.5,X
D|02,651,43,,6.6,,96.5,71.7,X
D|03,920,73,,7.9,,82.2,79.7,X
D|04,988,72,,7.3,,61.6,73.7,X
D|05,977,61,,6.2,,60.3,70.7,X
D|06,763,54,,7.1,,77.9,80.3,O
D|07,293,23,,7.8,,72.4,53.9,X
D|08,141,9,,6.4,,81.3,71.1,X
D|09,204,18,,8.8,,80.5,92.4,O
D|10,285,18,,6.3,,47.3,70.0,X
E|01,110,5,,4.5,,29.3,83.9,O
E|02,169,12,,7.1,,59.6,129.0,O
E|03,304,23,,7.6,,96.1,87.6,O
E|04,333,18,,5.4,,43.7,67.6,X
E|05,292,15,,5.1,,73.7,99.4,O
E|06,293,12,,4.1,,68.4,71.4,X
E|07,63,5,,7.9,,85.7,73.3,X
E|08,51,3,,5.9,,46.1,60.6,X
E|09,52,4,,7.7,,467.1,139.9,O
E|10,82,4,,4.9,,57.3,124.4,O
