bin,n,win_count,place_count,win_rate,place_rate,win_roi,place_roi,decision_80pct
0|10.0,2784,167,,6.0,,81.2,90.5,O
0|11.0,2299,134,,5.8,,59.6,75.7,X
0|12.0,1852,91,,4.9,,85.0,84.0,O
0|13.0,1559,92,,5.9,,94.9,90.2,O
0|14.0,1169,68,,5.8,,60.0,73.8,X
0|15.0,806,46,,5.7,,88.9,78.4,X
0|16.0,519,19,,3.7,,37.3,57.8,X
0|17.0,143,12,,8.4,,101.1,92.4,O
0|18.0,88,4,,4.5,,49.3,79.1,X
0|2.0,5161,1049,,20.3,,71.5,80.5,O
0|3.0,5767,901,,15.6,,86.9,82.3,O
0|4.0,5898,703,,11.9,,75.4,80.8,O
0|5.0,5777,544,,9.4,,78.9,85.2,O
0|6.0,5045,419,,8.3,,80.6,81.3,O
0|7.0,4554,308,,6.8,,74.8,76.7,X
0|8.0,3992,246,,6.2,,74.1,82.5,O
0|9.0,3433,210,,6.1,,82.8,85.9,O
1|1.0,7392,655,,8.9,,74.0,70.4,X
1|10.0,2888,168,,5.8,,81.2,76.7,X
1|11.0,2478,148,,6.0,,89.5,79.3,X
1|12.0,2044,104,,5.1,,64.3,77.5,X
1|13.0,1715,99,,5.8,,82.3,81.6,O
1|14.0,1453,75,,5.2,,62.5,69.3,X
1|15.0,999,55,,5.5,,61.4,68.3,X
1|16.0,645,41,,6.4,,159.0,99.0,O
1|17.0,86,4,,4.7,,78.8,87.0,O
1|18.0,80,5,,6.2,,31.4,77.7,X
1|2.0,6025,895,,14.9,,69.0,76.2,X
1|3.0,5472,672,,12.3,,71.8,79.4,X
1|4.0,5129,513,,10.0,,80.3,79.3,X
1|5.0,4832,448,,9.3,,77.9,78.4,X
1|6.0,4530,376,,8.3,,94.7,82.6,O
1|7.0,4138,312,,7.5,,84.0,89.7,O
1|8.0,3744,234,,6.2,,76.9,73.6,X
1|9.0,3347,217,,6.5,,92.0,78.6,X
2|1.0,4118,412,,10.0,,62.8,64.2,X
2|10.0,1172,82,,7.0,,128.8,90.5,O
2|11.0,1021,56,,5.5,,68.7,91.9,O
2|12.0,936,44,,4.7,,104.2,93.4,O
2|13.0,815,43,,5.3,,87.6,90.2,O
2|14.0,657,27,,4.1,,71.3,69.6,X
2|15.0,501,29,,5.8,,108.6,91.9,O
2|16.0,330,20,,6.1,,73.9,71.1,X
2|2.0,2586,368,,14.2,,66.8,72.3,X
2|3.0,2399,251,,10.5,,80.2,80.7,O
2|4.0,2225,207,,9.3,,84.7,71.7,X
2|5.0,1998,150,,7.5,,66.8,78.7,X
2|6.0,1824,107,,5.9,,60.3,83.8,O
2|7.0,1738,111,,6.4,,94.6,78.4,X
2|8.0,1536,80,,5.2,,60.1,81.4,O
2|9.0,1355,85,,6.3,,75.7,80.2,O
3|1.0,2007,227,,11.3,,82.4,72.7,X
3|10.0,490,27,,5.5,,73.2,86.3,O
3|11.0,431,21,,4.9,,177.4,103.4,O
3|12.0,422,14,,3.3,,70.2,58.3,X
3|13.0,326,11,,3.4,,75.6,68.3,X
3|14.0,278,13,,4.7,,50.9,73.0,X
3|15.0,238,7,,2.9,,26.3,67.1,X
3|16.0,160,5,,3.1,,88.1,79.1,X
3|2.0,1024,136,,13.3,,71.2,77.5,X
3|3.0,931,100,,10.7,,82.6,78.5,X
3|4.0,845,59,,7.0,,44.2,81.5,O
3|5.0,785,67,,8.5,,85.3,80.7,O
3|6.0,726,59,,8.1,,86.7,86.5,O
3|7.0,637,35,,5.5,,73.8,89.9,O
3|8.0,591,29,,4.9,,86.8,73.1,X
3|9.0,557,27,,4.8,,55.0,61.0,X
9|1.0,1671,198,,11.8,,76.8,71.4,X
9|10.0,322,16,,5.0,,62.1,77.4,X
9|11.0,294,19,,6.5,,113.0,101.8,O
9|12.0,259,12,,4.6,,124.3,72.8,X
9|13.0,233,6,,2.6,,38.2,83.7,O
9|14.0,202,16,,7.9,,111.6,97.8,O
9|15.0,163,5,,3.1,,50.5,45.6,X
9|16.0,114,5,,4.4,,35.8,101.0,O
9|2.0,749,76,,10.1,,77.0,79.5,X
9|3.0,708,71,,10.0,,81.7,77.8,X
9|4.0,638,52,,8.2,,68.4,65.7,X
9|5.0,556,39,,7.0,,61.6,81.6,O
9|6.0,507,40,,7.9,,65.3,82.1,O
9|7.0,448,29,,6.5,,111.6,82.0,O
9|8.0,415,18,,4.3,,68.0,72.5,X
9|9.0,353,23,,6.5,,85.6,91.5,O
