bin,n,win_count,place_count,win_rate,place_rate,win_roi,place_roi,decision_80pct
1,1028,82,,8.0,,101.0,81.3,O
2,622,51,,8.2,,75.2,90.1,O
3,1340,90,,6.7,,86.0,75.2,X
4,190,21,,11.1,,152.2,95.7,O
9,198,19,,9.6,,39.1,67.2,X
