bin,n,win_count,place_count,win_rate,place_rate,win_roi,place_roi,decision_80pct
1-3|1,7849,2485,,31.7,,77.8,83.4,O
1-3|2,6423,1178,,18.3,,73.4,80.1,O
1-3|3,5665,752,,13.3,,71.5,77.5,X
1-3|4,4993,496,,9.9,,72.2,77.2,X
1-3|5,4512,362,,8.0,,73.3,78.7,X
1-3|6,3933,308,,7.8,,89.3,80.4,O
1-3|7,3692,202,,5.5,,71.2,74.4,X
10+|1,1349,363,,26.9,,86.5,86.2,O
10+|2,1920,292,,15.2,,80.4,79.7,X
10+|3,2468,286,,11.6,,84.9,83.0,O
10+|4,2866,227,,7.9,,76.7,86.6,O
10+|5,3232,205,,6.3,,80.1,74.0,X
10+|6,3559,173,,4.9,,75.6,73.9,X
10+|7,3482,140,,4.0,,72.2,75.8,X
4-6|1,3845,1122,,29.2,,77.3,84.5,O
4-6|2,4114,726,,17.6,,79.2,84.2,O
4-6|3,3990,482,,12.1,,73.3,78.3,X
4-6|4,3940,358,,9.1,,75.3,79.0,X
4-6|5,3774,295,,7.8,,88.9,82.8,O
4-6|6,3509,201,,5.7,,68.5,76.3,X
4-6|7,3277,162,,4.9,,70.0,78.4,X
7-9|1,1871,547,,29.2,,89.4,89.3,O
7-9|2,2430,401,,16.5,,81.1,87.6,O
7-9|3,2737,315,,11.5,,84.5,78.5,X
7-9|4,3009,241,,8.0,,67.9,78.1,X
7-9|5,3089,213,,6.9,,79.5,81.2,O
7-9|6,3135,166,,5.3,,79.2,78.7,X
7-9|7,2871,131,,4.6,,77.6,82.7,O
