bin,n,win_count,place_count,win_rate,place_rate,win_roi,place_roi,decision_80pct
1-3|01,12298,3289,,26.7,,78.4,82.3,O
1-3|02,11086,2057,,18.6,,77.4,81.1,O
1-3|03,10273,1484,,14.4,,74.7,80.0,O
1-3|04,9626,1153,,12.0,,73.4,76.1,X
1-3|05,9063,1030,,11.4,,84.9,83.0,O
1-3|06,8321,761,,9.1,,78.3,80.4,O
1-3|07,7878,573,,7.3,,77.0,77.3,X
1-3|08,7001,449,,6.4,,77.6,73.6,X
1-3|09,6490,417,,6.4,,85.6,78.2,X
1-3|10,5643,316,,5.6,,69.1,72.1,X
1-3|11,4798,232,,4.8,,91.8,80.1,O
1-3|12,4037,191,,4.7,,85.0,80.4,O
1-3|13,3301,117,,3.5,,75.6,74.3,X
1-3|14,2627,89,,3.4,,69.7,71.0,X
1-3|15,1972,76,,3.9,,78.7,73.6,X
1-3|16,1320,45,,3.4,,67.9,84.1,O
1-3|17,269,10,,3.7,,49.9,60.0,X
1-3|18,164,5,,3.0,,78.7,62.5,X
10+|01,4223,760,,18.0,,76.7,81.2,O
10+|02,4919,628,,12.8,,82.3,81.1,O
10+|03,5490,544,,9.9,,79.7,78.5,X
10+|04,5980,470,,7.9,,86.8,79.3,X
10+|05,6317,400,,6.3,,85.5,79.3,X
10+|06,6386,314,,4.9,,71.6,71.3,X
10+|07,6387,317,,5.0,,92.3,82.7,O
10+|08,6253,231,,3.7,,69.7,73.5,X
10+|09,5866,207,,3.5,,77.0,75.7,X
10+|10,5259,170,,3.2,,77.4,76.2,X
10+|11,4671,135,,2.9,,73.0,76.4,X
10+|12,3831,101,,2.6,,65.8,77.3,X
10+|13,3146,97,,3.1,,87.9,74.7,X
10+|14,2461,64,,2.6,,78.5,78.7,X
10+|15,1716,50,,2.9,,83.1,77.8,X
10+|16,1134,30,,2.6,,80.4,74.7,X
10+|17,240,8,,3.3,,51.4,61.9,X
10+|18,151,0,,0.0,,0.0,58.0,X
4-6|01,8228,1868,,22.7,,74.0,83.3,O
4-6|02,8226,1364,,16.6,,79.3,82.9,O
4-6|03,7950,1047,,13.2,,77.3,80.3,O
4-6|04,7593,755,,9.9,,71.7,81.5,O
4-6|05,7208,665,,9.2,,87.0,82.2,O
4-6|06,6881,503,,7.3,,68.7,75.9,X
4-6|07,6327,385,,6.1,,77.4,77.2,X
4-6|08,5889,333,,5.7,,82.4,79.4,X
4-6|09,4944,260,,5.3,,90.6,84.5,O
4-6|10,4184,182,,4.3,,70.1,77.2,X
4-6|11,3431,142,,4.1,,76.2,78.2,X
4-6|12,2896,98,,3.4,,60.3,67.2,X
4-6|13,2135,79,,3.7,,90.0,82.6,O
4-6|14,1606,55,,3.4,,74.5,79.6,X
4-6|15,1101,32,,2.9,,71.4,76.6,X
4-6|16,707,19,,2.7,,67.7,71.0,X
4-6|17,147,5,,3.4,,59.7,48.7,X
4-6|18,97,4,,4.1,,107.4,72.6,X
7-9|01,5214,1038,,19.9,,70.8,81.7,O
7-9|02,5595,818,,14.6,,85.4,83.1,O
7-9|03,5852,651,,11.1,,79.2,78.8,X
7-9|04,6001,527,,8.8,,80.4,80.1,O
7-9|05,5956,442,,7.4,,88.4,78.5,X
7-9|06,6029,370,,6.1,,75.8,80.2,O
7-9|07,5552,287,,5.2,,73.6,75.5,X
7-9|08,5106,222,,4.3,,62.4,76.5,X
7-9|09,4511,202,,4.5,,94.2,84.3,O
7-9|10,3987,140,,3.5,,74.0,74.6,X
7-9|11,3312,126,,3.8,,93.2,78.8,X
7-9|12,2589,83,,3.2,,76.6,78.8,X
7-9|13,2144,59,,2.8,,80.9,79.1,X
7-9|14,1551,57,,3.7,,101.8,90.5,O
7-9|15,1067,33,,3.1,,82.7,89.3,O
7-9|16,605,14,,2.3,,108.9,84.3,O
7-9|17,144,4,,2.8,,47.0,68.6,X
7-9|18,86,0,,0.0,,0.0,49.8,X
