bin,n,win_count,place_count,win_rate,place_rate,win_roi,place_roi,decision_80pct
12|1,46,2,,4.3,,92.8,107.7,O
12|3,51,3,,5.9,,216.3,137.4,O
15|1,414,29,,7.0,,111.3,66.8,X
15|2,190,11,,5.8,,64.7,92.4,O
15|3,522,33,,6.3,,138.0,91.8,O
15|4,72,3,,4.2,,49.5,33.8,X
15|9,41,1,,2.4,,8.9,54.9,X
18|1,1088,60,,5.5,,102.8,75.1,X
18|2,575,38,,6.6,,89.1,75.9,X
18|3,1292,60,,4.6,,82.7,70.8,X
18|4,176,7,,4.0,,36.9,64.0,X
18|9,105,6,,5.7,,40.7,74.0,X
31|1,31,5,,16.1,,96.0,77.8,X
31|3,40,12,,30.0,,157.8,103.5,O
32|1,584,32,,5.5,,67.5,82.8,O
32|2,367,15,,4.1,,29.8,64.5,X
32|3,775,39,,5.0,,58.3,77.1,X
32|4,93,3,,3.2,,25.4,72.7,X
32|9,42,5,,11.9,,122.6,98.5,O
34|1,326,59,,18.1,,56.0,87.3,O
34|2,206,38,,18.4,,74.2,85.5,O
34|3,438,82,,18.7,,79.4,78.9,X
34|4,54,10,,18.5,,60.3,70.8,X
35|1,3834,247,,6.4,,84.9,80.9,O
35|2,2161,137,,6.3,,69.3,74.8,X
35|3,4676,325,,7.0,,99.6,88.5,O
35|4,595,43,,7.2,,78.1,72.3,X
35|9,395,19,,4.8,,42.1,59.7,X
37|1,403,91,,22.6,,69.7,75.5,X
37|2,243,56,,23.0,,84.8,75.2,X
37|3,432,95,,22.0,,70.8,78.3,X
37|4,58,7,,12.1,,38.6,79.0,X
37|9,46,10,,21.7,,54.3,81.0,O
38|1,3284,211,,6.4,,66.2,79.5,X
38|2,1841,126,,6.8,,95.5,83.9,O
38|3,4228,250,,5.9,,80.5,73.9,X
38|4,516,43,,8.3,,62.9,64.1,X
38|9,322,19,,5.9,,78.5,84.2,O
