bin,n,win_count,place_count,win_rate,place_rate,win_roi,place_roi,decision_80pct
1,31645,8111,,25.6,,81.3,84.6,O
10,20284,729,,3.6,,77.2,76.5,X
11,17339,647,,3.7,,81.4,76.4,X
12,14631,456,,3.1,,79.5,76.6,X
13,11602,367,,3.2,,78.7,76.0,X
14,9410,250,,2.7,,75.9,73.9,X
15,7025,190,,2.7,,81.7,70.8,X
16,4676,129,,2.8,,92.7,80.3,O
17,911,20,,2.2,,71.0,70.7,X
18,572,11,,1.9,,59.1,73.2,X
2,31562,5316,,16.8,,81.2,82.4,O
3,31433,3997,,12.7,,79.6,82.8,O
4,31101,3065,,9.9,,75.9,78.6,X
5,30536,2502,,8.2,,79.3,78.9,X
6,29544,1966,,6.7,,75.7,77.4,X
7,28005,1572,,5.6,,78.5,77.8,X
8,25700,1267,,4.9,,77.8,75.4,X
9,22972,975,,4.2,,77.8,75.1,X
