bin,n,win_count,place_count,win_rate,place_rate,win_roi,place_roi,decision_80pct
1,15219,2363,,15.5,,77.5,83.4,O
10,11189,755,,6.7,,75.1,78.9,X
11,10216,600,,5.9,,80.2,78.1,X
12,9156,515,,5.6,,72.1,75.0,X
13,7876,408,,5.2,,79.0,81.0,O
14,6841,380,,5.6,,83.5,77.6,X
15,5392,267,,5.0,,72.7,70.9,X
16,3595,168,,4.7,,90.2,74.5,X
2,14859,1959,,13.2,,80.3,79.8,X
3,14587,1688,,11.6,,78.0,81.4,O
4,14319,1486,,10.4,,78.9,79.6,X
5,13907,1321,,9.5,,81.0,76.9,X
6,13509,1159,,8.6,,78.1,79.8,X
7,12994,1029,,7.9,,80.2,80.2,O
8,12543,902,,7.2,,74.4,76.2,X
9,11769,825,,7.0,,77.5,75.8,X
