bin,n,win_count,place_count,win_rate,place_rate,win_roi,place_roi,decision_80pct
1,1826,165,,9.0,,83.9,81.5,O
2,1782,200,,11.2,,77.7,83.5,O
3,1756,183,,10.4,,97.1,88.6,O
4,1725,201,,11.7,,82.5,84.3,O
5,1660,153,,9.2,,78.9,72.3,X
6,1621,175,,10.8,,85.1,75.1,X
7,1496,133,,8.9,,72.4,78.7,X
8,1379,111,,8.0,,64.4,76.6,X
