bin,n,win_count,place_count,win_rate,place_rate,win_roi,place_roi,decision_80pct
10|0,100,7,,7.0,,58.6,76.6,X
2|0,38913,3446,,8.9,,83.0,77.4,X
2|1,6311,707,,11.2,,70.9,77.0,X
2|2,6917,935,,13.5,,80.2,81.4,O
2|5,7974,1027,,12.9,,80.6,83.6,O
3|0,40443,2458,,6.1,,78.1,77.6,X
3|1,25191,2592,,10.3,,75.5,77.1,X
3|2,43624,5229,,12.0,,80.3,80.3,O
3|3,1019,136,,13.3,,93.6,80.1,O
3|5,32417,3832,,11.8,,78.3,81.8,O
3|6,84,17,,20.2,,121.3,70.2,X
4|0,6183,423,,6.8,,76.4,79.8,X
4|1,18276,1523,,8.3,,80.4,79.6,X
4|2,25094,2559,,10.2,,79.8,80.8,O
4|3,926,89,,9.6,,79.4,75.2,X
4|5,20695,2082,,10.1,,76.2,79.2,X
4|6,272,35,,12.9,,83.4,73.5,X
5|0,5109,448,,8.8,,95.4,84.1,O
5|1,12191,810,,6.6,,83.1,78.3,X
5|2,14996,1111,,7.4,,76.9,79.1,X
5|3,557,52,,9.3,,79.2,73.3,X
5|5,13850,1037,,7.5,,78.9,78.9,X
5|6,347,36,,10.4,,89.9,68.9,X
6|0,3504,305,,8.7,,64.3,74.6,X
6|1,5275,245,,4.6,,76.4,73.2,X
6|2,6485,325,,5.0,,67.4,70.9,X
6|3,240,12,,5.0,,84.9,64.4,X
6|5,6254,310,,5.0,,72.6,77.4,X
6|6,189,16,,8.5,,120.2,75.9,X
7|0,2134,219,,10.3,,84.7,78.7,X
7|1,1661,60,,3.6,,88.1,70.9,X
7|2,2145,67,,3.1,,58.1,68.8,X
7|3,83,5,,6.0,,108.2,72.3,X
7|5,2225,82,,3.7,,98.7,68.8,X
7|6,112,7,,6.2,,69.3,61.9,X
8|0,1058,104,,9.8,,73.6,90.7,O
8|1,474,8,,1.7,,42.3,69.7,X
8|2,590,25,,4.2,,85.4,76.4,X
8|3,30,1,,3.3,,255.4,105.2,O
8|5,634,13,,2.1,,44.3,69.5,X
8|6,48,1,,2.1,,137.1,48.8,X
9|0,338,28,,8.3,,46.0,66.3,X
9|1,89,0,,0.0,,0.0,50.8,X
9|2,127,4,,3.1,,64.8,39.8,X
9|5,130,5,,3.8,,41.5,55.2,X
