bin,n,win_count,place_count,win_rate,place_rate,win_roi,place_roi,decision_80pct
A|1,15495,1556,,10.0,,80.0,80.6,O
A|2,13957,1842,,13.2,,81.6,80.5,O
A|3,12987,1736,,13.4,,80.5,80.8,O
A|4,12178,1651,,13.6,,83.9,83.6,O
A|5,11068,1388,,12.5,,79.3,81.0,O
A|6,10126,1257,,12.4,,77.1,76.3,X
A|7,9003,1035,,11.5,,75.7,79.0,X
A|8,7911,834,,10.5,,77.4,79.3,X
B|1,6854,570,,8.3,,77.3,78.4,X
B|2,7103,693,,9.8,,74.9,79.6,X
B|3,7132,686,,9.6,,82.6,79.3,X
B|4,7124,758,,10.6,,82.1,82.4,O
B|5,6947,710,,10.2,,84.2,80.6,O
B|6,6599,650,,9.8,,82.3,81.3,O
B|7,6223,571,,9.2,,69.2,80.5,O
B|8,5506,485,,8.8,,68.4,79.7,X
C|1,4018,303,,7.5,,73.0,78.8,X
C|2,4320,387,,9.0,,74.9,79.4,X
C|3,4480,388,,8.7,,82.0,81.8,O
C|4,4516,385,,8.5,,87.0,80.3,O
C|5,4600,387,,8.4,,80.8,84.3,O
C|6,4436,367,,8.3,,85.8,80.2,O
C|7,4086,314,,7.7,,72.7,76.7,X
C|8,3799,293,,7.7,,79.6,75.7,X
D|1,3203,251,,7.8,,76.1,81.1,O
D|2,3476,282,,8.1,,68.2,78.1,X
D|3,3660,275,,7.5,,76.4,74.9,X
D|4,3783,306,,8.1,,79.3,79.6,X
D|5,3823,305,,8.0,,71.3,81.0,O
D|6,3811,283,,7.4,,76.2,80.1,O
D|7,3640,261,,7.2,,89.7,73.3,X
D|8,3376,242,,7.2,,78.2,77.3,X
E|1,890,60,,6.7,,74.7,68.6,X
E|2,896,67,,7.5,,114.7,90.8,O
E|3,959,59,,6.2,,48.2,64.1,X
E|4,1025,79,,7.7,,94.4,75.2,X
E|5,1011,63,,6.2,,62.1,76.8,X
E|6,1032,57,,5.5,,51.1,76.1,X
E|7,990,76,,7.7,,61.1,69.3,X
E|8,954,67,,7.0,,98.7,98.4,O
